question_id,ground_truth,translated_question,r@1,r@3,r@5,r@10,r@15,contexts
157,1-15-608-1,"What are the fees for educational services provided by the zoo&#39;s education department, especially for lectures, exhibitions and guided tours for B. Sc. graduates?",1,1,1,1,1,1-15-608-1|1-16-614-3|4-91-613-1|1-16-938-3|4-97-1478-1|4-91-1164-1|1-87-1481-1|1-16-742-1|1-14-742-1|1-16-777-2|8-48-1459-1|1-16-782-2|1-15-742-1|4-91-1095-1|1-18-742-1
158,1-16-1423-3,Who is the Director of Information Systems and what are his job responsibilities and contact information?,1,1,1,1,1,1-16-1423-3|10-62-1276-4|11-67-1117-2|6-36-1273-4|10-62-1697-1|10-58-1697-1|12-95-985-2|10-60-1141-12|11-67-836-3|10-62-1211-1|10-59-1274-3|10-94-2095-2|10-62-1274-3|6-36-1274-3|4-91-714-2
159,1-16-616-1,What is the contact number of the Career Guidance and Counseling Unit of Maradana Technical College/Technical College?,1,1,1,1,1,1-16-616-1|1-16-616-2|1-16-618-1|1-16-779-1|1-16-1423-3|1-16-786-1|8-47-1307-2|1-16-777-1|4-91-714-2|8-48-687-2|10-61-762-3|1-16-1722-1|6-37-387-1|12-70-1435-3|8-47-1342-1
160,1-16-782-2,Who are the staff officers responsible for conducting trade inspections?,0,0,0,0,0,10-59-1269-8|11-66-720-2|10-89-1269-7|10-57-1645-3|10-55-1269-8|2-22-712-2|10-55-1275-2|10-59-1270-3|10-89-1269-6|10-57-1291-2|10-62-1269-7|11-66-734-2|10-88-933-2|10-55-841-1|11-66-747-2
161,1-20-2117-1,"What types of organizations receive consulting services from the institute, and what specific tasks are performed by the institute?",1,1,1,1,1,1-20-2117-1|1-20-2116-1|10-62-1697-1|10-58-1697-1|10-59-1269-8|10-94-2232-1|10-59-1269-6|10-55-1269-8|10-59-1270-3|10-62-1276-4|10-89-1269-6|11-67-1269-7|1-87-657-1|10-59-1269-7|10-94-2232-2
162,1-16-1103-4,In what languages are distance education modules offered to apprentices?,1,1,1,1,1,1-16-1103-4|1-16-1103-1|1-16-1103-2|1-20-2121-1|1-16-1103-3|1-16-820-1|1-16-823-1|1-16-822-1|1-16-614-4|10-58-823-1|1-16-824-1|1-16-821-1|1-16-1105-1|1-16-1103-5|10-58-824-1
163,1-87-656-1,What is the main service of the production unit of the Department of Educational Publications?,0,0,0,1,1,1-87-658-1|1-87-659-1|1-87-661-1|1-87-663-1|1-87-662-1|1-87-657-1|1-87-656-1|1-87-660-1|1-87-664-1|1-15-608-1|1-87-1481-1|1-87-665-1|6-85-1176-1|4-97-1478-1|1-20-2116-1
164,1-16-941-2,What are the main factors considered by the Director General when recommending an application for TVET course accreditation to the Commission?,1,1,1,1,1,1-16-941-2|1-16-941-1|1-16-941-3|1-16-1267-1|1-16-938-2|1-16-1423-1|1-16-938-1|10-61-762-2|2-21-598-3|8-48-690-1|6-86-690-1|10-89-514-2|1-16-1421-1|1-16-938-3|6-86-691-3
165,1-16-1602-4,What are the age and training requirements for obtaining a certificate of competency as an engineer patrol officer on coastal vessels with propulsion power between 750KW and 3000KW?,0,1,1,1,1,1-16-1602-1|1-16-1602-4|1-16-1602-3|1-16-1602-2|1-16-1600-5|1-16-1600-4|1-16-1600-3|1-16-1600-1|1-16-1602-6|1-16-1600-2|1-16-1606-1|1-16-1600-7|1-16-1602-5|6-36-1609-1|6-36-1608-2
166,1-16-938-3,What are the initial fees and payment methods for registering vocational education and training institutions?,0,1,1,1,1,1-16-777-2|1-16-938-3|1-16-782-2|1-16-742-1|1-16-938-2|1-16-614-3|1-16-781-1|1-16-620-1|1-16-1103-2|10-57-1270-2|10-55-1269-5|1-15-742-1|1-16-1166-1|1-14-742-1|1-16-938-1
167,1-16-614-3,What are the main benefits that apprentices receive during their training in courses offered by technical colleges/technical colleges?,0,1,1,1,1,1-16-614-4|1-16-1103-1|1-16-614-3|1-16-614-1|1-16-823-1|1-16-1103-3|1-16-618-1|10-58-823-1|1-16-620-1|1-16-822-1|1-16-943-1|1-16-820-1|1-16-614-2|1-20-2120-1|1-16-1103-2
168,1-16-944-1,What are the main steps in the NVQ certificate processing and issuance service?,1,1,1,1,1,1-16-944-1|1-16-1166-1|1-16-944-2|1-16-620-1|1-16-944-4|1-16-944-3|1-16-615-1|10-89-1224-4|6-38-850-2|8-44-929-2|10-89-1224-3|10-57-409-2|10-57-1291-1|8-47-1776-1|6-37-17-3
169,1-16-823-1,What is the main objective of the development programs for private public partnership under the title &#39;Technical Education and Industrial Needs&#39;?,0,1,1,1,1,10-58-823-1|1-16-823-1|1-16-822-1|1-16-820-1|10-58-824-1|1-16-824-1|1-20-2114-2|1-20-2113-2|2-75-499-1|3-25-812-1|6-35-1790-1|8-46-1599-1|10-58-593-3|1-16-1420-1|8-48-828-3
170,1-16-1105-1,What is the purpose of submitting applications under the National Vocational Testing Service?,0,1,1,1,1,1-16-782-1|1-16-783-1|1-16-1105-1|1-16-615-1|1-16-1105-2|1-16-777-2|1-16-782-2|1-16-777-1|1-16-944-2|1-16-786-1|1-16-779-1|1-16-782-3|1-20-2118-1|5-31-730-1|1-16-1103-2
171,1-14-742-1,What are the fees to be paid to avail the &quot;Exam Fee Payment&quot; service?,0,1,1,1,1,1-18-742-1|1-16-742-1|1-14-742-1|1-15-742-1|1-20-742-1|1-17-742-1|10-65-390-4|1-16-782-2|1-16-777-2|11-66-750-2|11-66-735-1|10-57-1645-2|11-66-736-1|11-66-747-1|10-65-397-4
172,1-16-1607-1,What is the fee for revalidating a Certificate of Continuing Discharge (CDC) for 5 years?,1,1,1,1,1,1-16-1607-1|1-16-1606-2|1-16-1607-2|10-60-2087-6|1-16-1606-1|10-57-433-3|8-47-1782-3|10-65-402-3|10-65-397-4|8-44-929-3|10-57-431-3|10-65-427-3|10-65-425-3|12-70-622-3|10-65-420-6
173,1-16-619-1,What are the main elements or steps included in entrepreneurship development programs?,1,1,1,1,1,1-16-619-1|1-16-781-1|7-40-991-2|3-25-812-1|1-16-943-3|10-58-823-1|8-47-1206-1|3-25-807-2|7-40-991-5|1-20-2114-2|8-47-692-1|1-16-614-4|10-58-593-3|1-20-2120-1|10-55-1269-6
174,1-16-943-1,What is the main objective of Vocational Education and Training (VET) plans?,1,1,1,1,1,1-16-943-1|1-16-943-3|1-16-943-2|1-16-823-1|1-16-820-1|1-16-944-4|1-16-822-1|1-16-614-4|1-16-1103-3|1-20-2114-2|1-16-1103-2|1-16-777-1|1-16-1423-1|1-16-1103-4|1-16-944-2
175,6-38-589-5,What are the conditions for orphans between the ages of 21-26 to receive pensions under the Pension Scheme for Widows/Widowers and Orphans?,1,1,1,1,1,6-38-589-5|6-38-589-1|6-38-589-7|6-38-589-3|6-38-589-2|6-38-589-6|6-38-589-4|7-40-1568-2|9-50-1604-1|7-40-1568-1|3-24-1848-1|6-37-375-5|6-38-763-1|7-41-627-1|3-24-1857-1
176,6-86-1126-1,"When is the last date for submitting the application for changing registered trade union officers, and where can the application be obtained?",1,1,1,1,1,6-86-1126-1|5-31-1131-1|6-34-845-1|5-31-1132-1|3-25-844-1|3-25-844-2|6-35-845-1|5-31-1127-1|3-24-799-3|6-35-845-5|2-23-1157-1|5-32-713-1|2-22-708-1|10-57-1291-1|6-38-852-2
177,6-86-690-2,"When are applications for the Agricultural Education Course for School Leavers usually called each year, and how should they be submitted?",0,1,1,1,1,8-48-690-2|6-86-690-2|8-48-691-3|6-86-691-3|8-48-690-1|8-47-692-1|6-86-691-2|8-48-691-4|6-86-690-1|8-48-691-2|6-86-691-4|8-48-1350-1|8-47-699-1|8-46-826-2|1-16-614-2
178,6-38-588-12,"According to the steps provided, what is the basic process for an applicant to receive monthly pension payments or arrears?",0,0,0,0,0,6-38-851-2|6-38-850-1|6-38-850-2|6-38-849-2|6-38-849-1|6-38-849-3|11-66-719-1|6-38-846-1|6-38-850-3|7-41-1641-2|6-38-846-2|6-38-852-2|7-39-1641-2|7-41-1611-2|11-66-718-1
179,6-38-849-2,"How long does it take to process the payment of Employees&#39; Provident Fund benefits for those migrating for permanent residence, if all the required documents are complete?",1,1,1,1,1,6-38-849-2|6-38-851-2|6-38-849-1|6-38-850-1|6-38-846-1|6-38-849-3|6-38-850-2|6-38-852-2|6-38-847-1|6-38-846-2|6-38-850-3|6-38-847-2|6-34-845-6|6-37-375-5|6-38-851-1
180,6-37-2328-1,When should a foreign recruitment agency submit an application to renew its foreign employment permit?,1,1,1,1,1,6-37-2328-1|6-37-2327-1|6-37-2327-2|10-55-931-2|10-89-1224-4|5-31-744-1|10-89-1224-3|11-68-931-2|11-68-931-3|6-34-845-1|5-32-471-1|6-38-849-1|6-35-845-1|3-26-1156-1|6-37-17-2
181,6-35-1790-2,What are the requirements for construction contractors to receive services from the Construction Guarantee Fund (CGF)?,0,1,1,1,1,3-90-1790-2|10-61-1790-2|6-35-1790-2|3-90-1790-1|10-61-1790-1|10-61-1790-4|6-35-1790-1|6-35-1790-3|3-90-1790-4|10-61-1790-3|3-90-1790-3|10-57-1270-3|2-21-604-1|2-75-2283-1|8-44-1269-5
182,6-36-1610-1,What documents are required for the seafarers&#39; release service?,0,1,1,1,1,6-36-1609-2|6-36-1610-1|6-36-1608-2|10-57-1278-4|6-36-1609-1|11-66-749-3|6-36-1608-1|1-16-1600-2|10-89-1224-4|1-16-1600-7|1-16-1600-6|1-16-1600-3|1-16-1602-6|11-66-745-2|1-16-1600-5
183,6-38-588-7,What is the procedure for obtaining a pension receipt if the pensioner is unable to visit the post office?,0,0,0,0,0,11-66-718-1|11-66-719-1|6-38-850-1|10-65-475-2|11-66-718-2|9-49-722-1|6-38-850-2|11-66-728-1|2-23-740-1|11-66-745-1|10-89-1224-3|3-24-724-1|5-31-730-1|11-66-736-1|3-24-725-2
184,6-93-842-1,"What are the eligibility criteria for an employee to submit an application under the Termination of Service of Employees (Special Provisions) (Amendment) Act, No. 45 of 1971?",1,1,1,1,1,6-93-842-1|6-93-842-3|3-24-724-1|5-31-730-1|2-21-670-1|5-32-713-1|6-93-842-2|6-38-846-1|6-38-850-1|6-34-845-1|6-38-851-1|8-45-1114-1|5-29-486-2|8-45-1110-1|8-45-1112-1
185,6-38-589-7,What are the conditions that lead to disqualification from the pension scheme for widows/widowers and orphans?,1,1,1,1,1,6-38-589-7|6-38-589-5|6-38-589-3|6-38-589-6|6-38-589-4|6-38-589-1|6-38-589-2|6-37-375-5|6-93-842-1|3-90-805-3|3-24-802-1|6-38-763-1|3-24-1848-1|6-37-375-4|3-24-1857-1
186,6-37-17-2,"What are the different training programs offered by SLBFE for foreign employment, what are their durations and target countries?",1,1,1,1,1,6-37-17-2|6-37-17-1|6-37-17-3|6-37-2328-1|6-37-375-10|1-20-2121-1|10-94-2102-1|6-37-375-4|6-37-380-2|6-37-380-1|6-37-375-6|1-20-2115-3|10-61-762-1|6-37-375-7|10-59-1274-1
187,6-85-1176-1,What are some of the main functions performed by the Planning and Monitoring Unit (PMU)?,0,1,1,1,1,2-22-1176-1|10-65-1176-1|6-85-1176-1|11-67-1176-1|12-95-986-1|1-87-663-1|12-95-985-2|12-95-985-1|5-30-1337-1|1-87-658-1|12-95-989-1|2-22-712-2|11-68-648-1|1-87-657-1|1-87-662-1
188,6-38-848-1,What are the basic steps to claim Employees&#39; Provident Fund (EPF) benefits on medical grounds?,0,1,1,1,1,6-38-848-2|6-38-848-1|6-34-845-6|6-38-849-3|6-38-846-1|6-38-849-1|6-38-850-3|6-38-850-1|6-38-851-2|6-38-847-1|6-35-845-5|6-38-846-2|6-35-845-2|6-38-851-3|6-38-852-1
189,6-34-845-5,"Who is the officer in charge of the employee registration and re-registration service, and what is his phone number?",1,1,1,1,1,6-34-845-5|10-55-731-2|11-66-734-2|11-66-732-2|11-66-736-2|6-34-845-1|6-35-845-5|2-75-669-2|5-32-705-2|6-36-1273-4|4-91-1095-2|5-30-1340-2|6-35-845-1|11-66-720-2|11-67-836-3
190,6-38-763-1,What is the main objective of the pension system for journalists and who are its target beneficiaries?,1,1,1,1,1,6-38-763-1|10-61-762-1|3-25-761-2|3-25-761-1|6-38-763-2|10-61-762-2|10-89-1224-4|6-38-589-7|6-35-1790-2|6-38-589-1|6-38-850-1|6-38-850-2|6-35-1790-1|3-90-1790-2|6-38-589-5
191,6-37-375-7,What documents are required to obtain a pre-departure loan under the welfare facilities for migrant workers?,0,1,1,1,1,6-37-375-6|6-37-375-7|6-37-375-10|6-37-375-1|6-37-387-3|6-38-849-1|6-37-375-5|6-37-375-4|6-37-375-2|6-38-849-2|6-37-375-9|6-37-387-1|6-37-387-2|6-38-849-3|6-37-375-8
192,6-38-589-6,What are the eligibility criteria for the Widows/Widowers and Orphans Pension Scheme?,0,0,1,1,1,6-38-589-7|6-38-589-5|6-38-589-3|6-38-589-6|6-38-589-1|6-38-589-2|6-38-589-4|3-24-1857-1|3-24-1848-1|5-29-486-2|3-24-1858-2|3-24-802-1|7-41-627-1|3-24-801-1|3-24-799-1
193,6-37-2327-2,What is the new license fee for obtaining a new recruitment agency license?,1,1,1,1,1,6-37-2327-2|6-37-2327-1|6-37-2328-1|10-65-390-4|10-65-404-4|10-57-431-3|8-47-1782-3|10-64-586-3|10-57-410-3|10-65-397-4|3-26-1156-2|10-57-412-4|10-65-408-8|10-65-402-3|10-65-404-1
194,6-36-1609-1,Who is responsible for bearing the fees related to the recruitment and dismissal of seafarers?,0,1,1,1,1,6-36-1610-1|6-36-1609-2|6-36-1609-1|1-16-1600-6|6-36-1608-1|1-16-1600-7|6-36-1608-2|11-66-745-1|1-16-1600-5|10-60-524-2|5-28-419-10|1-16-1602-6|10-62-519-2|1-16-1602-5|10-65-425-3
195,6-93-842-2,What specific information is required when an employee files a complaint regarding the termination of their employment?,1,1,1,1,1,6-93-842-2|6-93-842-3|6-93-842-1|5-31-483-1|5-31-1122-1|5-32-470-2|6-37-380-2|5-32-704-2|5-31-460-1|5-31-1128-1|11-66-747-2|5-31-469-3|5-31-1122-2|11-66-745-2|11-66-719-2
196,6-36-1273-1,What is the minimum age and preferred educational qualification required to register with BOI Online Job Bank?,1,1,1,1,1,6-36-1273-1|6-35-1274-1|10-62-1274-1|6-36-1274-1|3-24-801-3|10-59-1274-1|3-24-800-3|3-24-802-3|3-24-1852-2|6-36-1273-2|6-36-1273-3|3-24-1858-2|6-35-1274-3|10-62-1274-2|6-36-1274-2
197,6-38-846-1,What are the eligibility criteria for availing Employees&#39; Provident Fund (EPF) benefits after completing a certain age?,1,1,1,1,1,6-38-846-1|6-38-846-2|6-38-850-1|6-34-845-6|6-38-850-3|6-38-849-1|6-38-851-2|6-38-849-3|6-38-851-1|6-38-848-2|6-38-850-2|6-34-845-2|6-35-845-2|6-38-847-1|6-35-845-5
198,6-35-1274-2,"What documents are required to apply for a job through BOI Regional Job Banks, and are there any fees charged for the application or service?",0,1,1,1,1,6-36-1274-2|6-35-1274-2|6-36-1273-3|10-57-1645-2|10-59-1274-2|10-62-1274-2|6-36-1273-2|10-62-1274-1|10-59-1274-1|8-44-1269-4|6-35-1274-3|7-43-1270-2|10-57-1287-1|6-36-1273-1|10-62-1269-6
199,6-35-845-3,"If the entity is a sole proprietorship (sole proprietorship), what documents are required for EPF registration?",1,1,1,1,1,6-35-845-3|6-34-845-4|6-35-845-4|6-34-845-3|6-35-845-2|6-34-845-2|10-58-593-3|6-38-847-2|6-38-851-2|6-38-846-2|3-26-1156-5|6-35-845-5|6-34-845-6|6-35-845-1|6-34-845-5
200,6-35-1790-3,What is the main topic covered by the registration and application forms available from CGF?,1,1,1,1,1,6-35-1790-3|10-61-1790-3|5-29-486-3|3-90-1790-3|10-61-1790-2|10-61-1790-4|3-90-1790-2|9-54-485-3|8-45-1113-3|10-59-1269-9|10-58-593-3|11-67-1269-8|8-44-1269-7|6-35-1790-2|10-89-1269-8
201,6-37-375-8,"What is the loan amount, number of years to repay, and total interest rate of the home loan offered by People&#39;s Bank?",1,1,1,1,1,6-37-375-8|3-25-1861-1|6-37-375-9|6-37-375-7|3-25-2368-5|3-25-1860-1|3-25-666-1|3-25-567-1|3-25-1900-1|3-25-2368-1|3-25-1861-2|3-25-567-3|3-25-567-4|6-37-375-10|3-25-1860-2
202,6-38-588-9,"Given the information provided, under what circumstances can a civil pension scheme be cancelled?",0,0,0,1,1,6-38-588-7|6-38-588-4|6-38-588-5|6-38-588-10|6-38-588-2|6-38-588-3|6-38-588-9|10-60-2087-8|6-38-588-6|6-38-588-12|6-38-588-13|6-38-851-1|6-38-588-8|6-38-588-11|6-38-763-2
203,6-34-845-2,What are the specific documents required for EPF registration based on the number of employees in an organization?,0,0,1,1,1,6-35-845-4|6-34-845-4|6-35-845-3|6-35-845-2|6-34-845-2|6-34-845-3|6-34-845-5|6-35-845-5|6-38-849-3|6-35-845-1|6-34-845-6|6-38-850-3|6-38-846-2|6-38-851-2|6-38-848-2
204,6-36-958-1,"What are the requirements for a person to register as a supplier of dry, raw or finished medicines to the Department of Ayurveda?",1,1,1,1,1,6-36-958-1|10-57-920-1|10-57-920-2|1-15-919-1|10-55-1283-1|10-57-409-1|10-55-1275-1|10-55-818-1|10-62-950-1|10-57-414-1|10-57-414-4|8-47-1782-1|6-86-961-1|1-87-951-1|7-39-959-1
205,6-38-588-2,"What are the process, required documents, and working hours for receiving and submitting applications for civil pension schemes?",0,0,0,0,0,6-38-851-2|6-38-852-2|11-66-735-1|6-38-851-3|2-23-740-1|6-38-850-1|11-66-732-1|6-38-588-7|6-38-846-2|6-38-847-2|6-93-842-3|11-66-736-1|11-66-734-1|3-24-724-1|6-38-588-5
206,12-71-1148-2,What is the main service provided and what are the contact details of the meteorologist in charge of this service?,0,0,1,1,1,12-71-764-3|12-71-765-2|3-26-765-2|12-71-769-2|12-71-1148-2|12-71-765-1|3-26-765-1|12-71-1148-1|12-71-767-2|12-70-768-2|12-71-769-1|12-71-771-2|12-71-766-1|12-71-766-2|12-71-770-2
207,12-92-874-1,"Who is eligible for cooked meal service after a natural disaster, and what is the application process?",0,1,1,1,1,7-43-877-1|12-92-874-1|12-92-875-1|7-39-879-1|12-92-883-1|12-92-876-1|12-92-882-1|7-43-880-1|12-92-881-1|7-43-878-1|7-43-573-1|8-47-699-1|8-48-695-1|2-21-2274-1|12-95-1118-1
208,12-70-622-4,Which authority is responsible for issuing Environmental Protection Permit (EPL) to industries registered under Section 17 of the Board of Investment (BOI) Act of Sri Lanka and where is it located?,0,1,1,1,1,12-70-622-1|12-70-622-4|8-44-1269-3|8-44-1269-2|8-44-1270-1|10-59-1270-1|8-44-1269-1|10-57-1285-1|11-67-1269-2|10-59-1269-1|11-67-1269-3|10-89-1269-1|11-67-1269-1|10-55-1269-1|10-57-1270-1
209,12-70-1159-3,What are the gazette notifications that contain information on the circumstances in which timber can be transported within a district without a permit?,1,1,1,1,1,12-70-1159-3|12-70-1429-2|12-70-1159-2|12-70-1159-1|8-45-563-6|8-45-563-3|8-45-563-4|8-45-563-5|8-45-563-1|8-45-563-2|12-70-1144-5|12-70-1429-1|12-70-1431-1|12-70-1431-2|12-70-1144-1
210,12-95-988-1,"What is the main function of the Training, Education and Public Awareness Division?",1,1,1,1,1,12-95-988-1|12-95-988-2|5-28-514-1|10-89-514-1|1-87-661-1|1-16-944-4|1-87-657-1|1-20-2120-1|1-16-943-1|1-87-663-1|1-16-820-1|1-16-1109-1|1-20-2114-2|1-87-660-1|1-15-608-1
211,12-71-764-1,Who is eligible to receive the meteorological data service?,1,1,1,1,1,12-71-764-1|12-71-1148-1|12-71-764-3|12-71-771-1|12-71-770-1|12-71-765-1|12-71-764-2|12-71-769-1|3-26-765-1|12-71-767-1|12-71-766-1|12-71-764-4|12-71-1148-2|12-71-765-2|3-26-765-2
212,12-95-1118-2,What is the main phone number for the Seismic Data and Tsunami Warning Center?,1,1,1,1,1,12-95-1118-2|12-95-1118-1|12-95-1180-1|12-95-985-3|12-95-985-5|12-95-985-4|3-90-1837-1|3-26-765-2|11-67-1115-2|12-71-765-2|11-67-1117-2|4-91-714-2|12-95-989-1|11-67-837-2|12-71-769-2
213,12-95-985-5,"According to the list of Multi-Hazard Early Warning Tower Locations (Part 3), the Early Warning Tower located at Uriyan Kadu, Vakarai is located in which district?",0,1,1,1,1,12-95-985-3|12-95-985-5|12-95-985-4|12-95-985-1|2-22-700-5|12-95-1118-2|11-67-835-1|2-22-700-4|8-47-1348-3|2-22-711-2|2-22-700-3|10-62-1272-2|12-95-1180-1|8-47-1348-4|12-95-985-2
214,12-92-882-1,What are the eligibility criteria for small-scale entrepreneurs and the self-employed to receive disaster relief?,1,1,1,1,1,12-92-882-1|3-25-812-1|7-43-878-1|7-43-573-3|7-43-877-1|7-43-880-1|7-39-879-1|3-25-1860-1|12-92-875-1|12-92-874-1|3-25-811-1|8-45-1113-1|3-25-807-2|2-21-598-1|1-16-781-1
215,12-71-764-2,What document is required to obtain certified copies of weather data?,0,1,1,1,1,12-71-764-4|12-71-771-2|12-71-764-2|12-71-764-1|12-71-771-1|12-71-767-3|12-71-764-3|12-71-765-1|3-26-765-1|3-26-765-2|12-71-770-1|12-71-765-2|12-71-769-1|10-65-390-5|3-26-1156-5
216,12-72-1102-1,What is the main qualification for large-scale construction within the buffer zones of national reserves?,1,1,1,1,1,12-72-1102-1|8-45-1112-2|8-45-1113-1|8-45-1110-2|6-36-1274-1|10-55-1288-1|8-45-1113-2|10-62-1274-1|6-35-1274-1|10-59-1274-1|10-58-593-3|2-22-709-1|8-47-693-1|3-90-1790-1|6-35-1790-1
217,12-71-765-1,What documents or information are required when obtaining a detailed meteorological report for insurance claims?,0,0,1,1,1,3-26-765-2|12-71-765-2|3-26-765-1|12-71-765-1|12-71-771-2|12-71-767-3|12-71-764-2|12-71-764-3|12-71-769-1|12-71-764-1|12-71-771-1|12-71-764-4|12-71-767-1|12-71-1148-1|12-71-1148-2
218,12-70-1435-2,"What is the purpose of the awareness programs conducted by the department, and how can the Kandy Divisional Forest Officer be contacted?",1,1,1,1,1,12-70-1435-2|12-70-1435-3|12-70-1435-1|12-70-1427-4|12-70-1144-4|7-41-2284-2|12-95-988-1|2-75-2283-2|10-62-1211-1|2-22-712-2|12-72-1099-2|4-91-1095-2|12-95-988-2|2-21-2274-2|12-70-1431-2
219,12-71-770-2,What is the phone number of the meteorologist in charge of handling weather and climatological studies and projects?,1,1,1,1,1,12-71-770-2|12-70-768-2|12-71-765-2|3-26-765-2|12-71-767-2|12-71-764-3|12-71-769-2|12-71-770-1|12-71-771-2|12-71-1148-2|12-71-766-2|12-71-765-1|12-71-769-1|3-26-765-1|12-71-1148-1
220,12-72-1212-1,What documents are required to book a Circuit Bungalow?,0,1,1,1,1,4-91-1095-1|10-63-1212-1|12-72-1212-1|7-41-1212-1|3-26-1156-5|2-22-708-2|2-21-670-2|4-27-445-1|2-22-710-2|2-23-754-1|8-45-1113-2|4-91-1095-2|2-23-755-1|5-30-668-2|2-21-672-1
221,12-71-1209-2,Who are the staff members responsible for bamboo plant service and what are their contact details?,1,1,1,1,1,12-71-1209-2|12-70-1209-3|8-47-1209-1|12-71-1209-1|12-70-1209-2|12-70-1209-1|7-41-2284-2|8-48-687-2|2-21-2274-2|2-75-2283-2|10-62-1211-1|8-47-1252-1|8-47-1259-1|8-48-1581-2|12-70-1144-4
222,12-70-1209-2,How long does it take to receive bamboo plant service?,1,1,1,1,1,12-70-1209-2|8-47-1209-1|12-71-1209-2|12-71-1209-1|12-70-1209-3|8-48-1581-2|12-70-1159-2|12-70-1209-1|12-70-1144-4|8-48-1562-2|8-47-1259-1|2-22-700-2|8-47-1252-1|8-47-1254-1|2-75-2283-1
223,12-71-770-1,What is the application procedure and what documents are required to initiate a weather and climate science study or project?,1,1,1,1,1,12-71-770-1|12-71-771-1|12-71-767-1|12-71-769-1|12-70-768-1|12-71-1148-1|6-86-768-1|12-71-765-1|12-71-771-2|12-71-767-3|3-26-765-1|12-71-764-2|12-71-766-1|12-71-764-4|12-71-764-1
224,12-70-768-1,Who is eligible for short-term training programs related to the field of meteorology and resources?,0,1,1,1,1,6-86-768-1|12-70-768-1|12-70-768-2|12-71-766-1|12-71-1148-1|12-71-770-1|12-71-769-1|12-71-764-1|12-71-765-1|12-71-764-3|3-26-765-1|12-71-771-1|12-71-767-1|12-71-1148-2|3-26-765-2
225,12-71-771-1,Who is eligible to receive the &#39;Astronomical Data/Tide and Other Data/Meteorological Publications&#39; service?,1,1,1,1,1,12-71-771-1|12-71-764-1|12-71-771-2|12-95-1118-1|12-71-764-4|12-71-764-3|12-71-765-1|12-71-1148-1|3-26-765-1|12-71-770-1|8-47-1348-1|12-71-769-1|12-71-767-1|12-71-766-1|12-71-767-3
226,12-95-984-1,What are the main responsibilities of the Risk Mitigation Research and Development Division?,1,1,1,1,1,12-95-984-1|12-95-985-1|12-95-986-1|12-95-988-1|12-95-985-2|1-87-661-1|2-75-2283-2|2-22-1374-1|1-87-657-1|5-30-1337-1|10-60-1528-1|12-71-770-2|2-75-2283-1|12-71-770-1|8-48-1504-2
227,12-70-1720-4,What is the main topic covered in this document regarding electronic waste?,0,0,1,1,1,12-70-1720-2|12-70-1720-1|12-70-1720-3|12-70-1720-4|12-70-1720-5|10-88-936-2|5-28-419-5|12-70-625-4|12-70-1431-2|1-87-657-1|2-23-760-1|10-57-433-2|1-87-659-1|11-66-732-3|12-70-623-2
228,12-70-1427-1,Where can I obtain applications for the &#39;Extension of Wood-Based Business Registration&#39; service?,0,0,0,0,1,12-70-1144-5|12-70-1427-2|12-70-1427-3|12-70-1144-1|10-58-593-3|12-70-1144-2|12-70-1144-3|12-70-1435-1|12-70-1427-4|8-44-929-1|10-56-1217-1|12-70-1144-4|12-70-1427-1|8-48-1504-1|8-44-1269-7
229,12-70-1720-2,"What toxic substances are commonly found in electronic waste, and what are their potential impacts on the environment and human health?",1,1,1,1,1,12-70-1720-2|12-70-1720-1|12-70-1720-3|12-70-1720-5|12-70-1720-4|10-88-936-2|12-70-624-1|8-47-1265-2|12-70-622-1|12-70-623-1|10-62-1211-1|12-70-624-2|12-70-625-4|8-47-1265-3|12-70-622-4
230,12-95-1118-1,What are the eligibility requirements and how to contact to obtain seismic data and earthquake/tsunami information?,1,1,1,1,1,12-95-1118-1|12-95-1118-2|11-67-1116-1|3-25-808-2|12-92-882-1|12-92-875-1|2-75-2283-1|2-22-710-2|12-95-1180-1|8-45-1111-1|7-43-877-1|7-39-879-1|3-25-808-3|6-37-375-6|2-75-2283-2
231,12-71-765-2,Who should be contacted to obtain detailed meteorological reports for insurance claims and what are their contact details?,1,1,1,1,1,12-71-765-2|3-26-765-2|3-26-765-1|12-71-765-1|12-71-764-3|12-71-771-2|12-71-767-2|12-70-768-2|12-71-769-2|12-71-1148-2|12-71-769-1|12-71-770-2|12-71-764-1|12-71-767-3|12-71-764-2
232,7-41-627-1,"What is the Saraswati Pension Scheme, what are the eligibility requirements and application process for artists?",1,1,1,1,1,7-41-627-1|4-91-638-1|4-91-637-1|3-24-724-1|3-24-1857-1|7-43-628-2|7-43-628-1|3-24-1836-1|2-21-598-2|3-24-1858-2|6-38-850-2|3-24-1848-1|3-24-802-1|2-21-599-1|3-24-799-1
233,7-39-1802-1,What are the qualifications to receive pediatric dermatology services?,1,1,1,1,1,7-39-1802-1|7-40-1802-1|7-39-1805-1|7-39-1898-1|7-39-1806-1|7-40-1795-1|7-40-1806-1|7-39-1795-1|7-39-1808-1|7-40-1805-1|7-40-1854-1|7-39-1899-1|7-39-1854-1|7-40-1797-1|7-40-1808-1
