question_id,ground_truth,translated_question,r@1,r@3,r@5,r@10,r@15,contexts
158,1-16-1423-3,Who is the Director of Information Systems and what are their service responsibilities and contact details?,1,1,1,1,1,1-16-1423-3|10-62-1276-4|10-62-1697-1|11-67-836-3|10-60-1141-12|10-58-1697-1|6-36-1273-4|5-31-2063-1|10-94-2095-2|10-59-1274-3|10-62-1274-3|2-22-712-2|11-67-1269-6|10-62-836-3|11-67-1117-2
159,1-16-616-1,What is the contact number of the Career Guidance and Counselling Department at Maranatha College of Technology/College of Technology?,1,1,1,1,1,1-16-616-1|1-16-616-2|1-16-618-1|1-16-1423-3|1-16-779-1|8-47-1342-1|10-61-762-3|8-47-1307-2|8-47-817-2|10-58-1697-1|8-47-1341-1|7-40-1498-3|7-39-651-2|4-91-714-2|8-48-687-2
160,1-16-782-2,Who are the officials responsible for conducting the trade examinations?,0,0,0,1,1,10-60-524-1|10-62-519-1|1-16-782-3|10-60-524-2|10-89-1296-1|1-16-782-2|10-88-927-2|10-57-1279-3|10-88-934-2|10-88-933-2|10-88-934-1|10-57-1291-1|10-94-2094-2|1-16-782-1|10-57-1645-3
161,1-20-2117-1,What types of companies request consulting services from the company and what specific tasks does the company perform?,1,1,1,1,1,1-20-2117-1|10-94-2232-1|10-94-2098-1|10-59-1269-8|10-55-1269-8|10-59-1269-6|11-67-1269-7|10-94-2099-1|10-59-1269-7|10-89-1269-6|10-55-1269-6|10-62-1269-6|10-62-1697-1|10-58-1697-1|10-55-1269-7
162,1-16-1103-4,What languages are available for distance learning courses for learners?,0,1,1,1,1,1-20-2121-1|1-16-1103-4|1-16-614-1|1-16-824-1|1-16-820-1|1-16-821-1|1-16-823-1|6-86-690-1|6-86-691-2|10-58-824-1|4-97-1478-1|10-58-823-1|10-61-762-1|1-16-614-3|1-16-941-1
163,1-87-656-1,What is the primary service of the Production Division of the Education Publishing Department?,0,0,0,1,1,1-87-658-1|1-87-659-1|1-87-661-1|1-87-657-1|1-87-662-1|1-87-656-1|1-87-663-1|1-87-660-1|1-87-664-1|1-16-822-1|1-15-608-1|1-87-1481-1|8-47-1254-1|1-20-2116-1|11-67-834-1
164,1-16-941-2,What are the main factors considered by the Director-General when nominating an application for Vocational and Vocational Course Accreditation to the Commission?,1,1,1,1,1,1-16-941-2|1-16-1103-2|1-16-782-1|1-16-777-1|1-16-786-1|10-60-524-1|10-89-514-2|5-28-525-2|5-28-514-2|1-16-783-1|1-16-944-2|1-16-773-1|10-62-519-1|1-16-781-1|1-16-941-1
165,1-16-1602-4,What are the age and training requirements for obtaining a certificate of competence as a Head of Engine Engineering on a nearby coastal cruise ship with a power output between 750KW and 3000KW?,1,1,1,1,1,1-16-1602-4|1-16-1602-3|1-16-1602-1|1-16-1602-2|1-16-1600-5|1-16-1600-4|1-16-1600-3|1-16-1600-1|1-16-1602-6|1-16-1600-2|1-16-1606-1|1-16-1600-7|1-16-1602-5|1-16-1600-6|6-36-1608-2
166,1-16-938-3,What are the initial fees and payment methods for registration of vocational education and training institutions?,0,1,1,1,1,1-16-777-2|1-16-938-3|1-16-782-2|1-16-742-1|1-16-614-3|1-16-938-2|1-16-781-1|1-16-620-1|1-14-742-1|1-15-742-1|1-18-742-1|1-16-1103-2|10-57-1270-2|1-17-742-1|1-20-742-1
167,1-16-614-3,What are the main benefits of training period for trainees in courses offered by technical colleges/technical colleges?,1,1,1,1,1,1-16-614-3|1-16-614-4|1-16-614-1|1-16-614-2|1-16-1103-1|1-16-618-1|1-16-823-1|10-58-823-1|1-16-820-1|1-16-620-1|1-20-2113-3|1-16-822-1|1-20-2120-1|1-16-821-1|1-16-824-1
168,1-16-944-1,What are the key steps in NVQ Certificate Processing and Delivery Service?,1,1,1,1,1,1-16-944-1|1-16-1166-1|1-16-944-2|1-16-944-4|1-16-620-1|1-16-944-3|6-38-850-2|8-47-1776-1|10-57-409-2|1-16-783-1|10-89-1224-4|5-31-453-2|6-38-849-2|1-16-615-1|8-47-1770-2
169,1-16-823-1,What is the primary objective of the development programmes for private public participation under the theme 'Technical education and industrial needs'?,0,1,1,1,1,10-58-823-1|1-16-823-1|1-16-822-1|10-58-824-1|1-16-820-1|3-25-812-1|1-16-824-1|1-16-614-4|1-16-1420-1|1-20-2114-2|1-20-2113-2|2-75-499-1|8-46-1599-1|12-95-988-2|1-16-619-1
170,1-16-1105-1,What is the purpose of submitting applications under the National Vocational Examination Service?,0,0,1,1,1,1-16-782-1|1-16-783-1|1-16-615-1|1-16-777-2|1-16-1105-1|1-16-1105-2|1-16-777-1|1-16-786-1|1-16-782-2|1-20-2118-1|1-16-944-2|1-16-779-1|1-16-1103-2|8-48-687-1|1-16-773-1
171,1-14-742-1,"What are the fees to be paid for the ""payment of selection fees"" service?",0,1,1,1,1,1-16-742-1|1-15-742-1|1-14-742-1|1-18-742-1|1-17-742-1|1-20-742-1|4-91-637-2|10-65-390-4|5-28-419-10|10-57-1645-2|11-66-747-1|2-21-604-2|10-55-1269-5|2-22-708-1|10-59-1269-5
172,1-16-1607-1,What is the cost of revalidating a continuous discharge certificate (CDC) for 5 years?,1,1,1,1,1,1-16-1607-1|1-16-1606-2|1-16-1607-2|1-16-1606-1|10-60-2087-6|10-57-433-3|10-65-425-3|10-65-402-3|10-65-427-3|8-47-1782-3|8-44-929-3|10-65-397-4|6-36-1608-2|11-66-718-2|10-65-426-3
173,1-16-619-1,What are the key elements or steps in entrepreneurship development plans?,1,1,1,1,1,1-16-619-1|1-16-943-3|3-25-812-1|7-40-991-2|1-16-781-1|8-47-1206-1|3-25-807-2|7-40-991-5|10-57-1270-3|10-58-593-3|10-58-823-1|11-67-1269-5|10-62-1269-2|10-55-1269-6|10-62-1269-3
174,1-16-943-1,What is the main purpose of Vocational Training (VET) programmes?,1,1,1,1,1,1-16-943-1|1-16-943-3|1-16-943-2|1-16-614-4|1-16-1103-1|1-16-823-1|1-16-944-4|1-16-777-2|1-16-1103-3|1-16-777-1|1-16-619-1|1-16-1166-1|1-16-618-1|1-16-820-1|1-16-1103-2
175,6-38-589-5,What are the conditions for widows/widows and orphans to receive a pension under the Widows/Widows and Orphans Pension Scheme for orphans aged 21-26 years?,1,1,1,1,1,6-38-589-5|6-38-589-1|6-38-589-7|6-38-589-3|6-38-589-2|6-38-589-6|6-38-589-4|6-37-375-5|7-40-1568-1|7-40-1568-2|3-24-1848-1|9-50-1604-1|6-38-763-1|3-24-1857-1|7-41-627-1
176,6-86-1126-1,What is the deadline for submitting an application for the transfer of registered trade union officers and where can I obtain the application form?,1,1,1,1,1,6-86-1126-1|3-25-844-2|6-34-845-1|3-25-844-1|5-31-1132-1|3-24-799-3|5-31-1127-1|5-31-1131-1|10-57-1291-1|11-66-734-1|10-65-420-5|11-66-736-1|10-56-1174-3|10-65-413-3|6-38-852-2
177,6-86-690-2,When are applications for the Interscholastic Agricultural Education Course called each year and how should they be submitted?,0,1,1,1,1,8-48-690-2|6-86-690-2|8-48-691-3|6-86-691-3|8-48-690-1|8-48-1350-1|8-48-691-4|8-47-1344-1|6-86-690-1|6-86-691-2|8-47-692-1|8-48-691-2|8-47-1783-1|6-86-691-4|8-47-693-1
178,6-38-588-12,What is the initial process for obtaining monthly pension payments or balance according to the provided instructions?,0,0,0,0,0,6-38-851-2|6-38-850-1|6-38-850-2|6-38-849-1|6-38-850-3|6-38-849-3|6-38-849-2|6-38-846-2|6-38-846-1|10-89-1224-3|11-66-718-1|6-38-847-2|6-38-848-1|11-66-719-1|6-38-847-1
179,6-38-849-2,"How long is the processing time for receiving Employee Benefit for Permanent Residence Immigration, if all the necessary documents are complete?",1,1,1,1,1,6-38-849-2|6-38-851-2|6-38-849-1|6-38-850-1|6-38-852-2|6-38-846-1|6-38-850-2|6-38-849-3|6-38-846-2|6-37-375-5|6-38-847-2|6-38-847-1|6-34-845-2|4-27-407-2|6-38-850-3
180,6-37-2328-1,When should a foreign recruitment agency submit an application for renewal of its foreign employment license?,1,1,1,1,1,6-37-2328-1|6-37-2327-1|6-37-2327-2|10-55-931-2|11-68-931-2|11-68-931-3|11-68-931-1|10-89-1224-4|11-68-931-4|10-55-931-1|3-26-1156-1|10-55-931-3|5-31-744-1|10-89-1224-3|6-34-845-1
181,6-35-1790-2,What are the requirements for construction contractors to obtain services from the Construction Guarantee Fund (CGF)?,0,1,1,1,1,3-90-1790-2|10-61-1790-2|6-35-1790-2|10-61-1790-1|3-90-1790-1|10-61-1790-4|6-35-1790-1|6-35-1790-3|3-90-1790-4|10-61-1790-3|3-90-1790-3|10-57-1270-3|2-21-604-1|2-75-2283-1|8-48-828-5
182,6-36-1610-1,What documents are required for the service to release seafarers?,0,1,1,1,1,6-36-1609-2|6-36-1610-1|6-36-1608-2|6-36-1609-1|10-57-1278-4|6-36-1608-1|1-16-1600-7|11-66-749-3|1-16-1600-6|1-16-1602-6|1-16-1600-3|1-16-1600-2|11-66-745-1|1-16-1600-5|10-89-1224-4
183,6-38-588-7,"If a pensioner cannot go to the post office in person, what is the process for obtaining his pension receipt?",0,0,0,0,0,11-66-719-1|11-66-718-1|10-65-475-2|6-38-850-1|3-24-725-1|11-66-728-1|11-66-720-1|3-24-724-1|6-38-850-2|11-66-745-1|9-49-722-1|11-66-736-1|11-66-717-1|6-38-849-2|11-66-738-1
184,6-93-842-1,"What are the eligibility criteria for an employee to submit an application under the Employment Termination (Special Provisions) (Amendment) Act No. 45, 1971?",1,1,1,1,1,6-93-842-1|6-93-842-3|3-24-724-1|6-93-842-2|2-21-670-1|6-38-846-1|6-38-850-1|6-38-851-1|5-31-730-1|5-32-713-1|3-24-799-2|5-29-486-2|6-34-845-1|6-38-852-2|6-38-851-3
185,6-38-589-7,What are the conditions that lead to disqualification from the pension scheme for widows/widows and orphans?,1,1,1,1,1,6-38-589-7|6-38-589-5|6-38-589-3|6-38-589-6|6-38-589-4|6-38-589-1|6-38-589-2|6-37-375-5|6-93-842-1|3-90-805-3|3-24-802-1|6-38-588-7|6-38-588-9|6-37-375-4|6-38-588-6
186,6-37-17-2,"What are the various training programmes offered by SLBFE for foreign employment, their duration and destination countries?",1,1,1,1,1,6-37-17-2|6-37-17-1|6-37-17-3|6-37-2328-1|6-37-375-10|10-94-2102-1|6-37-380-2|6-37-375-4|1-20-2121-1|6-37-375-6|6-37-375-7|1-20-2115-3|6-37-380-1|1-20-2114-3|1-16-1103-4
187,6-85-1176-1,What are some of the key functions of the Planning and Monitoring Unit (PMU)?,0,1,1,1,1,2-22-1176-1|10-65-1176-1|6-85-1176-1|11-67-1176-1|12-95-986-1|12-95-985-1|1-87-663-1|12-95-985-2|5-30-1337-1|1-87-658-1|1-87-657-1|2-22-712-2|12-95-989-1|12-95-988-1|2-22-710-2
188,6-38-848-1,What is the first step to claiming Employee Benefit Fund (EPF) benefits for medical reasons?,0,1,1,1,1,6-38-848-2|6-38-846-1|6-38-848-1|6-34-845-6|6-38-851-2|6-38-850-3|6-38-849-3|6-38-850-1|6-38-849-1|7-41-1154-3|7-41-1611-2|7-39-1154-3|6-35-845-2|6-38-847-1|6-38-846-2
189,6-34-845-5,Who is the officer responsible for the Recruitment and Re-Registration Service and what is their phone number?,0,1,1,1,1,11-66-734-2|6-34-845-5|4-91-1095-2|10-55-731-2|6-35-845-5|5-32-705-2|6-34-845-1|11-66-736-2|2-75-669-2|4-91-674-4|6-36-1608-2|11-66-732-2|9-54-485-11|2-22-708-2|12-70-768-2
190,6-38-763-1,What is the main objective of the Pension Scheme for Journalists and who are its target beneficiaries?,1,1,1,1,1,6-38-763-1|10-61-762-1|3-25-761-2|6-38-763-2|3-25-761-1|10-61-762-2|6-35-1790-2|10-89-1224-4|10-61-1790-2|3-90-1790-2|6-35-1790-1|6-38-589-7|10-61-1790-1|3-90-1790-1|6-38-850-1
191,6-37-375-7,What are the documents required to obtain a pre-emigration loan under welfare facilities for migrant workers?,0,1,1,1,1,6-37-375-6|6-37-375-7|6-37-375-10|6-37-387-3|6-37-375-1|6-37-375-5|6-38-849-1|6-37-375-4|6-38-849-2|6-37-375-9|6-38-849-3|6-37-375-8|6-38-847-2|10-89-1224-3|10-89-1224-4
192,6-38-589-6,What are the eligibility criteria for widows/widows and orphans?,0,1,1,1,1,6-38-589-7|6-38-589-6|6-38-589-5|6-38-589-3|6-38-589-1|5-29-486-2|6-38-589-2|6-38-589-4|7-40-991-4|9-50-1604-1|2-21-667-1|3-24-801-1|3-24-802-1|3-24-1848-1|6-37-375-5
193,6-37-2327-2,What is the new license fee for obtaining a new merger agent's business license?,1,1,1,1,1,6-37-2327-2|10-57-431-3|6-37-2327-1|10-57-410-3|10-65-390-4|10-65-404-4|10-65-402-3|10-65-408-7|10-65-397-4|10-55-931-5|8-47-1782-3|10-65-408-8|3-26-1156-2|10-65-400-4|10-57-566-2
194,6-36-1609-1,Who is responsible for the fees for recruitment and dismissal of seafarers?,0,1,1,1,1,6-36-1610-1|6-36-1609-2|6-36-1609-1|6-36-1608-1|1-16-1600-6|1-16-1600-7|6-36-1608-2|11-66-745-1|1-16-1600-5|1-16-1602-6|10-60-524-2|1-16-1602-5|1-16-1600-4|5-28-419-10|10-65-425-3
195,6-93-842-2,What specific details are required when an employee complains about his dismissal?,1,1,1,1,1,6-93-842-2|6-93-842-3|6-93-842-1|5-31-1122-1|5-31-483-1|5-31-1122-2|5-32-470-2|5-31-469-2|10-88-934-2|6-37-380-2|5-32-470-1|11-66-747-2|10-88-934-1|5-31-1128-1|5-32-704-2
196,6-36-1273-1,What is the minimum age and preferred educational qualifications required to register with BOI Online Employment Bank?,1,1,1,1,1,6-36-1273-1|6-35-1274-1|3-24-800-3|3-24-801-3|3-24-802-3|6-36-1274-1|10-62-1274-1|3-24-1852-2|10-59-1274-1|6-36-1273-3|6-38-846-2|3-24-1858-2|6-35-1274-3|3-24-1836-1|6-36-1273-2
197,6-38-846-1,What are the qualifications for Employee Benefit Fund (EPF) benefits after reaching the required age?,1,1,1,1,1,6-38-846-1|6-38-846-2|6-34-845-2|6-38-851-2|6-34-845-6|6-35-845-2|6-38-850-3|6-38-850-1|6-38-850-2|6-38-849-3|6-35-845-4|6-38-851-1|6-38-849-1|6-38-848-2|6-36-1273-1
198,6-35-1274-2,What are the documents required to apply for employment through BOI Regional Employment Banks and are there any fees for the application or service?,0,1,1,1,1,6-36-1274-2|6-36-1273-3|6-35-1274-2|10-57-1645-2|10-59-1274-2|10-62-1274-2|6-36-1273-2|10-62-1274-1|10-59-1274-1|10-62-1269-6|6-36-1273-1|8-44-1269-4|10-89-1269-6|10-59-1269-6|7-43-1270-2
199,6-35-845-3,"If a company is a private business (solo-owned), what documents are required to register an EPF?",1,1,1,1,1,6-35-845-3|6-34-845-4|6-35-845-4|6-34-845-3|6-35-845-2|6-34-845-2|6-38-851-2|10-58-593-3|3-26-864-2|6-35-845-1|6-38-846-2|6-35-845-5|6-34-845-6|3-26-1156-5|6-34-845-5
200,6-35-1790-3,What is the main topic covered by the registration and application forms available from CGF?,1,1,1,1,1,6-35-1790-3|10-61-1790-3|5-29-486-3|3-90-1790-3|10-61-1790-2|10-61-1790-4|3-90-1790-2|9-54-485-3|8-45-1113-3|10-59-1269-9|10-58-593-3|11-67-1269-8|8-44-1269-7|6-35-1790-2|10-58-595-1
201,6-37-375-8,"What is the loan amount, repayment years and the total interest rate of the home loan offered by People's Bank?",1,1,1,1,1,6-37-375-8|3-25-1861-1|6-37-375-9|6-37-375-7|3-25-1860-1|3-25-1861-2|3-25-2368-1|3-25-2368-5|3-25-666-1|3-25-567-4|3-25-567-1|3-25-1900-1|3-25-813-2|3-25-567-3|6-37-375-10
202,6-38-588-9,"According to the information provided, under what circumstances can a civil pension scheme be cancelled?",0,0,0,1,1,6-38-588-7|6-38-588-4|6-38-588-5|6-38-588-3|6-38-588-2|6-38-588-10|6-38-588-9|6-38-851-1|6-38-588-13|6-38-588-12|6-38-588-6|10-60-2087-8|6-38-588-11|6-38-588-8|6-38-763-2
203,6-34-845-2,What are the specific documentation requirements for EPF registration based on the number of employees in an enterprise?,0,1,1,1,1,6-35-845-2|6-34-845-2|6-35-845-4|6-35-845-3|6-34-845-4|6-34-845-3|6-34-845-6|6-34-845-5|6-35-845-1|6-35-845-5|6-38-851-2|6-38-850-3|6-38-849-3|6-38-848-2|6-38-846-2
204,6-36-958-1,"What are the requirements for registration of a person who supplies dry, raw or finished medicines to the Department of Ayurveda?",1,1,1,1,1,6-36-958-1|10-57-920-1|10-57-920-2|1-15-919-1|10-55-1283-1|10-62-950-1|10-57-409-1|1-87-951-1|10-57-414-1|10-57-414-4|8-47-1782-1|10-55-1275-1|6-86-961-1|7-39-959-1|7-41-923-1
205,6-38-588-2,"What is the process of obtaining and submitting application forms for civil pension schemes, what are the required documents and working hours?",0,0,0,0,0,6-38-851-3|6-38-852-2|9-51-583-3|6-38-851-2|6-93-842-3|2-22-708-1|7-41-481-2|11-66-732-1|5-31-730-1|2-23-740-1|10-58-593-3|11-66-735-1|6-38-850-1|3-24-724-1|11-66-734-1
206,12-71-1148-2,What is the main service provided and what are the contact details of the meteorologist responsible for this service?,0,0,1,1,1,12-71-765-2|12-71-764-3|3-26-765-2|12-71-769-2|12-71-1148-2|12-71-765-1|12-71-767-2|3-26-765-1|12-71-1148-1|12-70-768-2|12-71-769-1|12-71-766-1|12-71-766-2|12-71-770-2|12-71-771-2
207,12-92-874-1,Who is eligible for the post-natural stress cooked food service and what is the process for submitting applications?,0,1,1,1,1,7-43-877-1|12-92-874-1|12-92-875-1|12-92-883-1|8-47-699-1|7-39-879-1|12-92-881-1|8-48-696-1|8-48-695-1|12-92-882-1|3-24-724-1|8-48-1504-1|5-31-730-1|8-48-694-1|7-41-481-2
208,12-70-622-4,Which authority is responsible for issuing an Environmental Protection License (EPL) to businesses registered under the Board of Investment (BOI) Act 17 of Sri Lanka and where is it located?,0,1,1,1,1,12-70-622-1|12-70-622-4|8-44-1269-3|10-57-1285-1|8-44-1269-2|10-62-1272-1|8-44-1270-1|8-44-1269-1|10-59-1270-1|10-57-1291-1|8-44-1269-4|10-59-1269-1|11-67-1269-3|11-67-1269-1|10-55-1269-1
209,12-70-1159-3,In which Gazette Notices are issued cases where trees are allowed to be transported within a district without a permit?,1,1,1,1,1,12-70-1159-3|12-70-1429-2|12-70-1159-2|8-45-563-4|8-45-563-6|8-45-563-3|8-45-563-1|8-45-563-2|8-45-563-5|12-70-1159-1|12-70-1431-2|12-70-1429-1|12-70-1144-5|12-70-1431-1|2-21-564-2
210,12-95-988-1,"What is the primary function of the Training, Education and Public Awareness Unit?",1,1,1,1,1,12-95-988-1|5-28-514-1|12-95-988-2|1-16-943-1|1-87-661-1|10-89-514-1|1-87-663-1|6-85-1176-1|1-87-662-1|11-67-1176-1|1-87-658-1|1-87-660-1|1-15-608-1|8-48-1514-1|1-16-1109-1
211,12-71-764-1,Who is eligible for weather data service?,1,1,1,1,1,12-71-764-1|12-71-771-1|12-71-764-3|12-71-770-1|12-71-765-1|12-71-769-1|12-71-1148-1|12-71-764-2|3-26-765-1|12-71-766-1|12-71-765-2|12-71-767-1|12-71-764-4|12-95-1118-1|12-71-1148-2
212,12-95-1118-2,What is the main contact phone number of the Earthquake and Tsunami Warning Centre?,1,1,1,1,1,12-95-1118-2|12-95-1118-1|12-95-985-3|3-26-765-2|12-95-985-5|12-71-765-2|4-91-714-2|12-95-989-1|12-95-1180-1|4-27-653-3|3-90-1837-1|12-95-985-4|4-91-674-4|2-22-700-3|10-62-1272-2
213,12-95-985-5,According to the list of multi-hazard warning tower locations (Part 3) in which district is the warning tower located in Uriankudu and Vaghar?,0,1,1,1,1,12-95-985-3|12-95-985-5|12-95-985-4|12-95-985-1|2-22-711-2|12-95-1118-2|2-22-700-3|2-22-700-5|2-22-700-4|12-95-986-1|2-22-712-2|10-62-1211-1|12-95-1180-1|2-22-707-3|10-62-1272-2
214,12-92-882-1,What are the eligibility criteria for disaster relief for small entrepreneurs and self-employed persons?,1,1,1,1,1,12-92-882-1|3-25-812-1|7-43-573-3|7-43-878-1|7-39-879-1|12-92-875-1|7-43-880-1|7-43-877-1|12-92-874-1|7-43-573-1|2-21-598-1|3-25-1860-1|3-25-807-2|3-25-811-1|12-92-876-1
215,12-71-764-2,What documentation is required to obtain certified copies of weather data?,0,1,1,1,1,12-71-764-4|12-71-764-2|12-71-764-1|12-71-771-2|12-71-767-3|12-71-771-1|12-71-764-3|12-71-765-1|12-71-770-1|3-26-765-1|12-71-765-2|3-26-765-2|12-71-769-1|12-71-767-1|12-71-1148-1
216,12-72-1102-1,What is the main eligibility requirement for mega construction in buffer zones of National Wildlife Sanctuaries?,1,1,1,1,1,12-72-1102-1|8-45-1113-1|12-70-1159-1|8-45-1110-1|12-70-1427-1|8-47-699-1|10-58-593-1|8-45-1114-1|2-21-598-1|8-45-1111-1|8-45-1112-2|8-45-1112-1|8-45-1110-2|12-70-1435-1|8-45-1113-2
217,12-71-765-1,What documents or information are required when receiving a detailed weather report for insurance claims?,0,0,1,1,1,3-26-765-2|12-71-765-2|3-26-765-1|12-71-765-1|12-71-764-2|12-71-771-2|12-71-767-3|12-71-769-1|12-71-764-3|12-71-764-4|12-71-771-1|12-71-767-1|6-37-375-4|12-71-766-1|12-71-764-1
218,12-70-1435-2,What is the purpose of the awareness raising programmes offered by the Department and how can we contact the Kandy Fort Forest Officer?,1,1,1,1,1,12-70-1435-2|12-70-1435-3|12-70-1435-1|7-41-2284-2|12-70-1144-4|12-95-988-1|2-75-2283-2|2-21-2274-2|8-48-1581-2|12-70-1427-4|10-62-1211-1|12-70-1431-2|2-22-712-2|10-94-2102-2|12-95-988-2
219,12-71-770-2,What is the telephone number of the meteorologist responsible for handling meteorological and climatic science studies and projects?,1,1,1,1,1,12-71-770-2|12-70-768-2|12-71-767-2|3-26-765-2|12-71-765-2|12-71-764-3|12-71-1148-2|12-71-769-2|12-71-770-1|12-71-771-2|12-71-766-2|12-71-765-1|3-26-765-1|12-95-1118-2|10-62-1211-1
220,12-72-1212-1,What documents are required to book a Circuit Bungalow?,0,1,1,1,1,4-91-1095-1|10-63-1212-1|12-72-1212-1|7-41-1212-1|3-26-1156-5|2-22-708-2|2-21-670-2|4-27-445-1|2-22-710-2|2-23-754-1|8-45-1113-2|4-91-1095-2|2-23-755-1|5-30-668-2|2-21-672-1
221,12-71-1209-2,Who are the staff responsible for Bamboo Plants Service and what is their contact details?,1,1,1,1,1,12-71-1209-2|12-70-1209-3|8-47-1209-1|12-71-1209-1|12-70-1209-2|12-70-1209-1|8-48-687-2|7-41-2284-2|8-47-1259-1|2-75-2283-2|8-47-1252-1|10-62-1211-1|2-21-2274-2|8-48-1581-2|8-47-1254-1
222,12-70-1209-2,How long is the period of time for receiving the Bamboo Plants Service?,1,1,1,1,1,12-70-1209-2|8-47-1209-1|12-71-1209-1|12-71-1209-2|12-70-1209-3|12-70-1159-2|8-48-1581-2|12-70-1144-4|8-47-1259-1|12-70-1209-1|2-22-700-2|8-47-1254-1|8-48-1562-2|8-47-1252-1|2-75-2283-1
223,12-71-770-1,What is the application procedure for launching a meteorological and climatic science study or project and what documents are required?,1,1,1,1,1,12-71-770-1|12-70-768-1|12-71-767-1|6-86-768-1|12-71-771-1|12-71-769-1|12-71-1148-1|12-71-771-2|3-26-765-1|12-71-765-1|12-71-767-3|12-71-764-1|12-71-766-1|12-71-764-2|2-22-700-6
224,12-70-768-1,Who are eligible for short-term training programmes in the field of weather and resources?,1,1,1,1,1,12-70-768-1|6-86-768-1|12-70-768-2|12-71-1148-1|6-37-17-2|12-71-766-1|12-71-769-1|1-20-2114-1|12-71-764-1|8-48-1563-1|12-71-770-1|8-47-692-1|8-47-1263-1|8-47-1344-1|8-48-695-1
225,12-71-771-1,Who is eligible for the 'Astronomic Data/Waves and Other Data/Climatological Releases' service?,1,1,1,1,1,12-71-771-1|12-95-1118-1|12-71-764-1|12-71-770-1|12-71-764-3|12-71-771-2|12-71-769-1|12-71-1148-1|12-71-766-1|12-71-765-1|3-26-765-1|12-71-764-4|12-71-767-1|3-26-765-2|12-71-769-2
226,12-95-984-1,What are the primary responsibilities of the R&D Division of Reduction?,1,1,1,1,1,12-95-984-1|1-87-661-1|12-95-986-1|2-75-499-1|12-95-985-1|8-48-1504-2|8-48-828-2|12-95-988-1|2-75-2283-1|8-47-1252-1|8-48-828-4|10-60-1528-2|5-28-859-5|8-48-828-3|2-75-2283-2
227,12-70-1720-4,What is the main topic of this document on e-waste?,0,0,1,1,1,12-70-1720-2|12-70-1720-1|12-70-1720-3|12-70-1720-4|12-70-1720-5|12-70-625-4|12-70-623-1|10-88-936-2|12-70-623-2|10-57-433-2|12-70-624-1|12-70-622-4|12-70-625-6|1-87-657-1|3-26-1156-5
228,12-70-1427-1,Where can I get the application forms for the 'Extension of Registration of Tree-Based Companies' service?,0,0,0,0,0,12-70-1427-2|12-70-1427-3|12-70-1144-5|12-70-1427-4|12-70-1435-1|12-70-1144-2|10-58-593-3|8-48-687-1|8-45-1113-3|11-66-732-3|10-56-1217-1|8-44-1269-7|11-67-1269-8|10-55-1269-9|10-89-1269-8
229,12-70-1720-2,"What are the most common toxins found in e-waste, and what are their environmental and human health impacts?",1,1,1,1,1,12-70-1720-2|12-70-1720-1|12-70-1720-3|12-70-1720-5|12-70-1720-4|12-70-624-1|8-47-1265-2|10-62-1211-1|8-47-1265-3|12-95-988-2|8-44-688-3|2-75-1804-1|12-70-623-1|12-70-625-6|12-70-625-3
230,12-95-1118-1,What are the eligibility requirements and contact method for earthquake data and earthquake/tsunami information?,1,1,1,1,1,12-95-1118-1|12-95-1118-2|11-67-1116-1|12-92-882-1|12-92-875-1|2-22-710-2|2-75-2283-1|2-75-2283-2|7-39-879-1|7-43-877-1|3-25-808-2|11-67-1115-2|7-43-880-1|7-43-573-1|2-21-671-1
231,12-71-765-2,Who should I contact for detailed weather reports for insurance entitlements and what are their contact details?,1,1,1,1,1,12-71-765-2|3-26-765-2|12-71-765-1|3-26-765-1|12-71-764-3|12-71-769-2|12-71-769-1|12-71-767-2|12-71-771-2|12-71-766-2|12-70-768-2|12-71-771-1|12-71-764-4|12-71-767-1|12-71-766-1
232,7-41-627-1,"What is Saraswati Pension Scheme, what are the eligibility requirements and the application process for artists?",1,1,1,1,1,7-41-627-1|4-91-638-1|4-91-637-1|3-24-724-1|3-24-1857-1|7-43-628-2|7-43-628-1|3-24-1836-1|2-21-598-2|3-24-1858-2|6-38-850-2|2-21-599-1|3-24-1848-1|3-24-802-1|2-21-670-1
233,7-39-1802-1,What are the qualifications for getting skin care services for children?,0,1,1,1,1,7-40-1802-1|7-39-1802-1|7-40-1806-1|7-39-1806-1|7-40-1854-1|7-39-1899-1|7-40-1798-1|7-40-1795-1|7-40-1808-1|7-39-1898-1|7-39-1805-1|7-40-1898-1|7-40-1805-1|7-39-1854-1|7-39-1798-1
234,7-41-484-2,What is the purpose of the 'Old Age Welfare' scheme and when does International Day of Older Persons begin?,1,1,1,1,1,7-41-484-2|6-38-763-1|7-41-484-1|5-30-1336-1|6-38-846-1|3-24-1857-1|3-24-1858-2|5-30-1336-2|3-24-799-1|3-24-800-1|6-37-375-1|6-38-850-1|7-41-575-4|3-24-1836-1|7-41-627-1
235,7-39-1798-1,Who is eligible for eye care services for children?,0,1,1,1,1,7-40-1798-1|7-39-1798-1|7-40-1802-1|7-39-1802-1|7-40-1806-1|7-40-1854-1|7-40-1807-1|7-39-1806-1|7-40-1800-1|7-39-1807-1|7-40-1795-1|7-39-1854-1|7-40-1801-1|7-39-1801-1|7-39-1795-1
