question_id,ground_truth,translated_question,r@1,r@3,r@5,r@10,r@15,contexts
159,1-16-616-1,What is the contact number of the vocational guidance and counselling unit of the College of Engineering/Technical College of Maryland?,1,1,1,1,1,1-16-616-1|1-16-616-2|1-16-618-1|1-16-943-2|1-16-1423-3|11-67-837-2|10-62-837-3|10-58-1697-1|1-16-1722-1|1-16-614-1|10-62-1697-1|10-61-762-3|1-16-777-1|1-16-786-1|2-75-669-2
160,1-16-782-2,Who are the staff officers responsible for conducting trade inspections?,0,0,0,0,0,10-59-1269-8|11-66-720-2|10-89-1269-7|10-57-1645-3|10-55-1269-8|2-22-712-2|10-55-1275-2|10-59-1270-3|10-89-1269-6|10-57-1291-2|10-62-1269-7|11-66-734-2|10-88-933-2|10-55-841-1|11-66-747-2
161,1-20-2117-1,What type of organizations receive consulting services from the Institute and what specific functions does the Institute perform?,1,1,1,1,1,1-20-2117-1|10-62-1697-1|10-58-1697-1|1-20-2116-1|10-59-1269-8|10-94-2232-1|10-59-1270-3|10-59-1269-6|10-62-1276-4|10-89-1269-6|10-94-2099-1|10-62-1269-6|10-94-2232-2|11-67-1269-7|10-55-1269-8
162,1-16-1103-4,What languages are the distance learning modules available to amateurs?,1,1,1,1,1,1-16-1103-4|1-20-2121-1|1-16-821-1|1-16-1423-1|1-16-820-1|1-16-823-1|4-97-1478-1|1-16-941-1|1-20-2115-3|1-16-824-1|10-58-823-1|1-16-1103-2|1-16-938-2|1-16-614-1|1-16-822-1
163,1-87-656-1,What is the main function of the Production Unit of the Education Publishing Department?,0,0,0,1,1,1-87-659-1|1-87-658-1|1-87-661-1|1-87-663-1|1-87-657-1|1-87-656-1|1-87-662-1|1-87-660-1|6-85-1176-1|1-87-665-1|1-87-664-1|11-67-1176-1|1-15-608-1|1-20-2116-1|10-65-1176-1
164,1-16-941-2,What are the main factors considered by the Director-General when nominating an application for the accreditation of TVET courses to the Commission?,1,1,1,1,1,1-16-941-2|1-16-941-1|1-16-941-3|1-16-938-2|1-16-1267-1|1-16-1423-1|1-16-938-1|10-89-514-2|5-28-525-2|5-28-514-2|10-60-524-1|1-16-1421-1|10-61-762-2|8-48-690-1|1-16-938-3
165,1-16-1602-4,What are the age and training requirements for obtaining a certificate of competence as an engineer patrol officer on a coastal vessel with a displacement power between 750 and 3000 kW?,1,1,1,1,1,1-16-1602-4|1-16-1602-1|1-16-1600-5|1-16-1602-3|1-16-1602-2|1-16-1600-4|1-16-1600-3|1-16-1602-6|1-16-1600-1|1-16-1600-2|1-16-1606-1|1-16-1600-7|6-36-1608-2|6-36-1609-1|1-16-1602-5
166,1-16-938-3,What are the starting fees and payment methods for the registration of vocational education and training institutions?,0,1,1,1,1,1-16-777-2|1-16-938-3|1-16-742-1|1-16-782-2|1-16-614-3|1-16-938-2|1-16-781-1|1-14-742-1|1-15-742-1|1-18-742-1|1-17-742-1|1-16-620-1|1-20-742-1|9-54-485-9|1-16-1103-2
167,1-16-614-3,What are the main benefits of the courses offered by technical colleges/technical colleges for apprentices during their training period?,0,1,1,1,1,1-16-614-4|1-16-614-3|1-16-614-1|1-16-1103-1|1-16-823-1|1-16-620-1|10-58-823-1|1-16-614-2|1-16-618-1|1-16-822-1|1-16-820-1|1-16-1103-3|1-16-943-1|1-16-1103-5|1-16-824-1
168,1-16-944-1,What are the main steps in the NVQ certification process and issuance service?,1,1,1,1,1,1-16-944-1|1-16-1166-1|1-16-944-2|1-16-620-1|1-16-944-3|1-16-944-4|8-44-929-2|10-89-1224-3|10-89-1224-4|1-16-615-1|10-65-408-1|6-37-17-3|11-68-931-2|10-88-932-2|10-57-1291-1
169,1-16-823-1,What is the main objective of the development programmes for the public-private partnership under the theme 'Technical education and industrial needs'?,0,1,1,1,1,10-58-823-1|1-16-823-1|1-16-822-1|1-16-820-1|10-58-824-1|1-16-824-1|1-20-2114-2|1-20-2113-2|2-75-499-1|3-25-812-1|1-16-614-4|1-16-619-1|8-46-1599-1|1-16-943-1|1-16-1420-1
170,1-16-1105-1,What is the purpose of submitting applications under the National Professional Inspection Service?,0,0,0,0,0,5-31-730-1|11-67-1645-3|5-28-525-2|8-45-1113-3|1-16-783-1|1-20-2118-1|10-57-1285-3|6-93-842-3|11-66-718-1|3-24-724-1|11-67-1269-8|11-66-719-1|11-66-732-3|2-22-1374-1|11-68-931-2
171,1-14-742-1,"What fees are required to receive the ""Exam Fees"" service?",1,1,1,1,1,1-14-742-1|1-16-742-1|1-18-742-1|1-20-742-1|1-15-742-1|1-17-742-1|10-65-390-4|1-16-782-2|1-16-777-2|10-57-1645-2|11-66-750-2|1-16-614-3|11-66-735-1|8-44-1269-4|10-65-397-4
172,1-16-1607-1,How much is the cost of a five-year renewal of a continuous discharge certificate (CDC)?,1,1,1,1,1,1-16-1607-1|1-16-1606-2|1-16-1607-2|1-16-1606-1|10-65-397-4|10-60-2087-6|10-57-433-3|8-47-1782-3|8-44-929-3|10-65-425-3|10-65-402-3|6-36-1608-2|10-65-427-3|10-65-420-6|10-65-426-3
173,1-16-619-1,What are the main elements or steps in the content of entrepreneurial development programs?,1,1,1,1,1,1-16-619-1|3-25-812-1|10-58-823-1|1-16-781-1|2-75-499-1|8-47-1206-1|1-16-943-3|7-40-991-2|1-20-2120-1|10-55-1269-6|10-59-1269-9|10-89-1224-4|1-20-2114-2|10-58-593-3|3-25-807-2
174,1-16-943-1,What is the main purpose of vocational training (VET) schemes?,1,1,1,1,1,1-16-943-1|1-16-943-3|1-16-1103-1|1-16-943-2|1-16-614-4|1-16-1103-2|1-16-777-1|1-16-820-1|1-16-944-4|1-16-823-1|1-16-1166-1|1-16-944-3|1-16-620-1|1-16-777-2|1-16-944-2
175,6-38-589-5,What are the conditions under which widows and orphans aged 21-26 can receive a pension under the widows' and orphans' pension scheme?,1,1,1,1,1,6-38-589-5|6-38-589-1|6-38-589-7|6-38-589-3|6-38-589-2|6-38-589-4|6-38-589-6|6-37-375-5|7-40-1568-2|7-40-1568-1|3-24-1848-1|6-38-763-1|3-24-1857-1|7-41-627-1|9-50-1604-1
176,6-86-1126-1,"When is the deadline for submitting an application for the change of registered trade union officials, and where can the application be obtained?",1,1,1,1,1,6-86-1126-1|6-34-845-1|5-31-1131-1|5-31-1132-1|3-25-844-2|3-25-844-1|6-35-845-1|3-24-799-3|5-31-1127-1|2-22-708-1|10-56-1174-3|2-23-1157-1|9-52-584-3|10-57-1291-1|5-32-713-1
177,6-86-690-2,When and how are applications for the agricultural education course for out-of-school children usually called up each year?,0,0,0,1,1,8-48-690-1|8-48-690-2|6-86-690-1|8-48-691-3|6-86-691-2|6-86-691-3|6-86-690-2|8-47-692-1|8-48-691-2|8-48-1504-1|8-48-1350-1|7-40-1530-1|8-47-1344-1|1-16-1103-2|8-48-691-4
178,6-38-588-12,"In accordance with the measures provided, what is the basic process for an applicant to receive monthly pension payments or shortfall funds?",0,0,0,0,0,6-38-850-1|6-38-851-2|6-38-851-3|6-38-849-1|6-38-846-1|6-38-849-3|6-34-845-6|6-38-850-3|6-38-850-2|6-38-847-1|6-38-849-2|11-66-719-1|3-24-727-1|3-24-1836-1|2-21-604-1
179,6-38-849-2,"If all the necessary documents are completed, how long will it take to process the benefits of the immigrant worker's pension for permanent residence?",1,1,1,1,1,6-38-849-2|6-38-851-2|6-37-375-5|6-38-849-1|6-38-850-1|6-38-852-2|6-38-850-2|6-38-846-1|6-38-847-1|6-38-847-2|10-89-1224-3|10-89-1224-4|6-38-849-3|6-38-846-2|6-37-375-6
180,6-37-2328-1,When should a foreign employment agency submit a renewal application for its foreign employment permit?,1,1,1,1,1,6-37-2328-1|10-55-931-2|10-89-1224-3|10-89-1224-4|3-26-1156-1|11-68-931-2|11-68-931-3|11-68-931-4|5-31-744-1|11-68-931-1|6-38-849-2|6-37-2327-1|6-34-845-1|6-38-849-1|10-55-931-3
181,6-35-1790-2,What are the requirements for construction contractors to obtain services from the Construction Assurance Fund (CGF)?,0,1,1,1,1,3-90-1790-2|10-61-1790-2|6-35-1790-2|10-61-1790-1|3-90-1790-1|10-61-1790-4|6-35-1790-1|3-90-1790-4|6-35-1790-3|10-61-1790-3|10-57-1270-3|3-90-1790-3|11-67-1269-5|10-89-1269-6|10-59-1269-6
182,6-36-1610-1,What documents are required for the Marine Rescue Service?,0,0,0,0,0,6-36-1609-2|6-36-1608-2|1-16-1600-2|12-71-771-2|7-41-488-3|11-66-749-3|1-16-1606-1|12-95-1118-1|8-45-1114-2|10-57-1278-4|1-16-1602-6|3-25-808-4|3-25-808-2|1-16-1103-3|11-66-745-2
183,6-38-588-7,"If a pensioner is unable to attend the post office, what is the procedure for obtaining a pension receipt?",0,0,0,0,0,11-66-719-1|11-66-718-1|6-38-850-1|10-65-475-2|11-66-718-2|11-66-720-1|11-66-728-1|9-49-722-1|6-38-850-2|3-24-724-1|3-24-725-1|11-66-736-1|11-66-745-1|11-66-717-1|11-66-746-1
184,6-93-842-1,What are the criteria for qualifying an employee to apply under the Employment Termination (Special Provisions) (Amendment) Act No. 45 of 1971?,1,1,1,1,1,6-93-842-1|6-93-842-3|6-38-851-1|6-93-842-2|6-38-846-1|6-38-850-1|3-24-799-2|6-35-845-5|6-38-847-1|6-38-852-2|6-34-845-1|6-34-845-6|5-32-713-1|5-29-486-2|2-21-670-1
185,6-38-589-7,What conditions can make a pension for widows and orphans disqualified?,1,1,1,1,1,6-38-589-7|6-38-589-3|6-38-589-6|6-38-589-5|6-38-589-1|6-38-589-4|6-38-589-2|6-37-375-5|6-38-763-1|6-38-852-1|3-90-805-3|6-37-375-4|7-43-628-1|3-24-802-1|3-24-1857-1
186,6-37-17-2,"What are the different training programmes offered by SLBFE for foreign employment, what are their time limits and target countries?",1,1,1,1,1,6-37-17-2|6-37-17-1|6-37-17-3|6-37-375-10|6-37-2328-1|10-94-2102-1|1-20-2121-1|6-37-380-2|6-37-375-4|6-37-375-6|6-37-380-1|6-37-375-7|1-20-2115-3|10-61-762-1|1-20-2114-3
187,6-85-1176-1,What are some of the key tasks performed by the Planning and Supervision Unit (PMU)?,1,1,1,1,1,6-85-1176-1|2-22-1176-1|10-65-1176-1|11-67-1176-1|1-87-657-1|12-95-986-1|1-87-663-1|5-30-1337-1|1-87-658-1|1-20-2114-2|2-22-712-2|1-20-2113-3|12-95-985-1|1-87-662-1|2-22-710-2
188,6-38-848-1,What is the initial step to apply for benefits from the Employee Equity Fund (EPF) for medical reasons?,0,0,0,0,1,6-38-848-2|7-39-1154-3|7-41-1611-2|6-38-851-2|7-39-1641-2|7-39-1642-2|7-41-1154-3|7-41-1641-2|6-34-845-6|6-38-849-3|6-38-850-3|7-41-1642-2|6-38-848-1|6-38-846-1|7-39-1611-2
189,6-34-845-5,"Who is the officer in charge of the registration and re-registration service, and what is his phone number?",0,0,1,1,1,10-55-731-2|11-66-734-2|11-66-736-2|6-34-845-5|9-54-485-11|11-66-732-2|2-75-669-2|4-91-1095-2|11-67-1120-2|5-32-705-2|2-22-708-2|11-66-720-2|11-67-836-3|2-22-712-2|10-65-408-10
190,6-38-763-1,What is the main purpose of the pension scheme for journalists and who are its target beneficiaries?,1,1,1,1,1,6-38-763-1|10-61-762-1|3-25-761-2|6-38-763-2|3-25-761-1|10-61-762-2|10-89-1224-4|6-35-1790-2|6-38-589-7|3-90-1790-2|6-38-588-7|6-35-1790-1|6-38-589-1|10-61-1790-1|3-90-1790-1
191,6-37-375-7,What documents are required to obtain a loan before leaving the migrant workers' welfare facility?,1,1,1,1,1,6-37-375-7|6-37-375-6|6-37-375-10|6-37-375-1|6-37-387-3|6-38-849-1|6-37-375-5|6-37-375-4|6-37-375-9|5-30-1338-1|6-37-375-8|6-38-849-2|7-41-488-3|6-38-847-2|6-38-849-3
192,6-38-589-6,What are the criteria for widows and orphans to qualify for their pension scheme?,0,0,1,1,1,6-38-589-7|6-38-589-5|6-38-589-3|6-38-589-6|6-38-589-1|6-38-589-2|6-38-589-4|3-24-1857-1|3-24-1848-1|7-41-627-1|3-24-801-1|6-38-763-1|3-24-802-1|3-24-1858-2|9-50-1604-1
193,6-37-2327-2,How much is the new license fee for a new recruitment agency license?,1,1,1,1,1,6-37-2327-2|6-37-2327-1|6-37-2328-1|10-65-390-4|10-57-431-3|10-65-404-4|10-57-410-3|8-47-1782-3|3-26-1156-2|10-57-412-4|10-64-586-3|10-65-408-8|10-65-397-4|12-70-622-3|10-57-414-4
194,6-36-1609-1,Who is responsible for the charges for recruiting and dismissing seamen?,0,0,1,1,1,6-36-1610-1|6-36-1609-2|1-16-1600-5|1-16-1600-7|6-36-1609-1|1-16-1600-6|1-16-1602-4|1-16-1600-4|1-16-1602-6|1-16-1602-2|6-36-1608-2|6-36-1608-1|1-16-1602-3|8-48-686-3|1-16-1602-5
195,6-93-842-2,What specific information is required when a worker files a complaint about termination of his employment?,1,1,1,1,1,6-93-842-2|6-93-842-3|6-93-842-1|5-31-483-1|6-37-380-2|5-31-1122-1|5-31-1128-1|5-32-470-2|5-32-704-2|5-31-1122-2|5-31-460-1|6-38-852-2|10-88-934-1|5-31-469-3|10-88-934-2
196,6-36-1273-1,What is the minimum age and preferred educational qualifications required to register with BOI Online Job Bank?,1,1,1,1,1,6-36-1273-1|6-35-1274-1|3-24-800-3|10-62-1274-1|6-36-1274-1|10-59-1274-1|3-24-801-3|3-24-802-3|3-24-1852-2|6-36-1273-2|6-36-1273-3|3-24-1858-2|6-35-1274-3|10-62-1274-2|6-36-1274-2
197,6-38-846-1,What are the eligibility criteria for the benefits of the Employee Equity Fund (EPF) after the age of majority?,1,1,1,1,1,6-38-846-1|6-38-851-1|6-38-846-2|6-34-845-6|6-38-851-2|6-38-850-3|6-38-849-3|6-38-850-1|6-38-588-6|6-38-588-9|6-35-845-2|6-38-763-1|6-34-845-2|6-38-849-1|6-38-588-10
198,6-35-1274-2,"What documents are required to apply for employment through the BOI Regional Employment Bank, and are there any fees for the application or service?",0,1,1,1,1,6-36-1274-2|6-36-1273-3|6-35-1274-2|10-57-1645-2|10-59-1274-2|10-62-1274-2|6-36-1273-2|6-36-1273-1|10-62-1274-1|10-59-1274-1|10-62-1269-6|10-59-1269-6|8-44-1269-4|10-55-1269-6|10-89-1269-6
199,6-35-845-3,"If the entity is a sole proprietorship, what documents are required for registration of the EPF?",1,1,1,1,1,6-35-845-3|6-34-845-4|6-35-845-4|6-34-845-3|6-35-845-2|6-34-845-2|6-38-847-2|10-58-593-3|6-38-851-2|6-34-845-5|3-26-1156-5|6-35-845-5|6-34-845-6|6-38-846-2|6-35-845-1
200,6-35-1790-3,What is the main topic of registration and applications available from CGF?,1,1,1,1,1,6-35-1790-3|10-61-1790-2|3-90-1790-3|10-61-1790-3|10-61-1790-4|3-90-1790-2|6-35-1790-2|10-58-593-3|5-29-486-3|11-66-735-1|11-66-750-1|6-34-845-5|10-89-514-3|10-58-595-1|5-28-514-3
201,6-37-375-8,"What is the amount of the mortgage loan, the repayment period and the total interest rate?",0,1,1,1,1,3-25-1860-2|6-37-375-8|6-37-375-9|3-25-567-1|3-25-567-4|3-25-1861-2|3-25-567-3|3-25-1861-1|6-37-375-7|6-37-375-10|3-25-1860-1|3-25-567-2|3-25-1860-4|3-25-1860-3|3-25-666-1
202,6-38-588-9,"According to the information provided, under what circumstances can a civil pension scheme be cancelled?",0,0,0,1,1,6-38-588-7|6-38-588-4|6-38-588-5|6-38-588-3|6-38-588-2|6-38-588-10|6-38-588-9|6-38-851-1|6-38-588-13|6-38-588-12|6-38-588-6|10-60-2087-8|6-38-588-11|6-38-588-8|6-38-763-2
203,6-34-845-2,What specific documents are required for registration of an EPF based on the number of employees in an institution?,0,1,1,1,1,6-35-845-2|6-35-845-4|6-34-845-2|6-35-845-3|6-34-845-3|6-34-845-4|6-34-845-5|6-35-845-1|6-38-849-3|6-35-845-5|6-34-845-6|6-38-850-3|6-38-846-2|6-38-848-2|6-38-851-2
204,6-36-958-1,"What are the requirements for a person who supplies dry, raw or finished medicines to the Department of Ayurveda?",1,1,1,1,1,6-36-958-1|10-57-920-1|10-57-920-2|1-15-919-1|10-62-950-1|1-87-951-1|7-39-959-1|10-57-409-1|7-41-923-1|10-57-414-4|6-86-961-1|10-57-414-1|10-55-1283-1|7-43-877-1|8-47-817-1
205,6-38-588-2,"What is the process for obtaining and submitting applications for civil pensions, the documents required and the working hours?",0,0,0,0,0,6-38-851-2|6-38-852-2|2-23-740-1|5-31-730-1|6-38-851-3|6-93-842-3|11-66-718-1|11-66-732-1|11-66-734-1|6-38-850-1|11-66-738-1|3-24-725-1|11-66-735-1|2-22-708-1|7-43-701-1
206,12-71-1148-2,What is the main service provided and what is the contact information of the meteorologist responsible for this service?,0,0,1,1,1,12-71-764-3|12-71-765-2|12-71-769-2|3-26-765-2|12-71-1148-2|12-71-765-1|12-71-767-2|3-26-765-1|12-70-768-2|12-71-1148-1|12-71-769-1|12-71-766-2|12-71-771-2|12-71-770-2|12-71-766-1
207,12-92-874-1,"Who qualifies for the cooking service after a natural disaster, and what is the application process?",0,1,1,1,1,7-43-877-1|12-92-874-1|12-92-875-1|7-39-879-1|12-92-876-1|12-92-882-1|12-92-883-1|7-43-878-1|7-43-880-1|12-92-881-1|8-48-695-1|7-43-573-1|8-47-699-1|12-71-1148-1|8-48-696-1
208,12-70-622-4,Which authority is responsible for issuing the Environmental Protection Permit (EPL) for industries registered under Section 17 of the Board of Investment (BOI) Act of Sri Lanka and where is it located?,0,1,1,1,1,12-70-622-1|12-70-622-4|8-44-1269-3|8-44-1269-2|8-44-1270-1|10-59-1270-1|8-44-1269-1|11-67-1269-2|10-59-1269-1|10-57-1285-1|11-67-1269-1|10-89-1269-1|11-67-1269-3|10-55-1269-1|10-57-1270-1
209,12-70-1159-3,What are the notices in the Gazette that include information on the possible transport of timber in a district without a permit?,1,1,1,1,1,12-70-1159-3|12-70-1429-2|12-70-1159-2|12-70-1159-1|8-45-563-6|8-45-563-4|8-45-563-5|8-45-563-3|8-45-563-1|12-70-1429-1|8-45-563-2|12-70-1431-2|12-70-1431-1|12-70-1144-5|2-22-700-4
210,12-95-988-1,"What is the main function of training, education, and public awareness?",1,1,1,1,1,12-95-988-1|5-28-514-1|12-95-988-2|10-89-514-1|1-15-608-1|1-16-943-1|1-16-614-4|1-20-2114-2|1-20-2120-1|1-16-820-1|1-16-1109-1|1-87-657-1|1-16-823-1|12-95-985-2|1-87-663-1
211,12-71-764-1,Who is eligible for the Weather Service?,0,0,0,1,1,12-71-1148-1|12-71-769-1|12-71-765-1|12-71-770-1|12-71-767-1|12-71-764-1|12-71-766-1|12-71-764-3|12-71-771-1|3-26-765-1|12-71-1148-2|12-71-765-2|3-26-765-2|12-70-768-1|6-86-768-1
212,12-95-1118-2,What is the main telephone number of the earthquake and tsunami warning centre?,1,1,1,1,1,12-95-1118-2|12-95-1118-1|12-95-985-3|12-95-985-5|12-95-989-1|12-95-985-4|12-95-1180-1|3-26-765-2|3-90-1837-1|2-22-700-3|2-22-711-2|4-27-653-3|4-91-714-2|12-71-765-2|2-22-700-5
213,12-95-985-5,"According to the list of multi-danger early warning towers (Part 3), which district is the original warning tower in Wakaray, Kardu, Uriya?",0,1,1,1,1,12-95-985-3|12-95-985-5|12-95-985-4|12-95-985-1|12-95-1118-2|2-22-711-2|12-95-1118-1|3-90-1837-1|2-22-700-4|2-22-711-1|2-22-700-5|5-32-704-1|12-95-986-1|2-22-700-3|5-32-706-2
214,12-92-882-1,What are the eligibility criteria for small-scale entrepreneurs and self-employed to receive disaster relief?,1,1,1,1,1,12-92-882-1|3-25-812-1|7-43-878-1|7-43-573-3|7-43-880-1|7-43-877-1|7-39-879-1|12-92-875-1|3-25-1860-1|12-92-874-1|3-25-811-1|8-45-1113-1|3-25-807-2|2-21-598-1|7-43-573-1
215,12-71-764-2,What document is required to obtain certified copies of the weather data?,0,1,1,1,1,12-71-764-4|12-71-771-2|12-71-764-2|12-71-764-1|12-71-767-3|12-71-771-1|12-71-764-3|3-26-765-2|12-71-765-1|12-71-765-2|3-26-765-1|12-71-770-1|12-71-769-1|10-65-390-5|12-71-1148-1
216,12-72-1102-1,What is the main qualification for large-scale construction in buffer zones of the National Reserves?,1,1,1,1,1,12-72-1102-1|8-45-1112-2|8-45-1113-1|8-45-1110-2|8-45-1113-2|6-36-1274-1|6-35-1274-1|10-62-1274-1|10-59-1274-1|10-55-1288-1|2-22-709-1|8-47-693-1|2-75-2283-1|10-57-1270-3|8-47-1344-1
217,12-71-765-1,What documents or information are required to obtain a detailed weather report for insurance claims?,0,0,1,1,1,3-26-765-2|12-71-765-2|3-26-765-1|12-71-765-1|12-71-771-2|12-71-767-3|12-71-769-1|12-71-764-2|12-71-764-3|12-71-764-4|12-71-771-1|12-71-764-1|12-71-767-1|12-71-769-2|6-37-375-4
218,12-70-1435-2,"What is the purpose of the awareness-raising programs run by the department, and how can the municipal district officer be contacted?",1,1,1,1,1,12-70-1435-2|12-95-988-1|12-70-1435-3|10-62-1211-1|12-70-1435-1|12-95-988-2|2-75-669-2|5-32-1517-1|8-48-1504-2|7-41-2284-2|5-28-514-1|2-75-2283-2|5-30-1337-1|2-22-712-2|5-32-704-1
219,12-71-770-2,What is the telephone number of the meteorologist responsible for conducting meteorological studies and projects?,1,1,1,1,1,12-71-770-2|12-70-768-2|3-26-765-2|12-71-767-2|12-71-765-2|12-71-764-3|12-71-1148-2|12-71-769-2|12-71-771-2|12-71-770-1|12-71-765-1|12-71-766-2|3-26-765-1|12-71-1148-1|12-71-769-1
220,12-72-1212-1,What documents are needed to book a Circuit Bungalow?,0,1,1,1,1,4-91-1095-1|10-63-1212-1|12-72-1212-1|7-41-1212-1|3-26-1156-5|2-22-708-2|2-21-670-2|2-22-710-2|4-27-445-1|2-23-754-1|8-45-1113-2|2-23-755-1|5-30-668-2|10-58-593-3|2-21-598-3
221,12-71-1209-2,Who are the staff officers responsible for the flu-blowing plant service and what is their contact information?,0,0,0,1,1,6-36-1273-4|8-48-687-2|10-59-1274-3|6-36-1274-3|12-70-1209-3|10-62-1274-3|12-71-1209-2|8-44-1327-3|12-71-1148-2|10-62-1211-1|8-48-1581-2|6-35-1274-3|11-67-836-3|10-62-836-3|12-70-768-2
222,12-70-1209-2,How long does it take to get the flu medication?,0,0,0,0,0,7-39-1811-1|7-40-1811-1|7-39-1800-1|2-23-751-3|8-48-686-1|7-40-1800-1|8-47-1284-1|8-48-1562-2|7-39-1795-1|7-39-1798-1|10-57-412-3|7-40-1795-1|8-47-1782-1|7-43-957-1|8-47-1782-3
223,12-71-770-1,What is the application procedure and what documents are required to start a study or project on the climate and climate?,1,1,1,1,1,12-71-770-1|12-71-771-1|12-70-768-1|12-71-767-1|12-71-769-1|6-86-768-1|12-71-1148-1|12-71-771-2|12-71-765-1|3-26-765-1|12-70-1435-1|12-71-764-1|12-71-767-3|2-22-1374-1|8-48-695-1
224,12-70-768-1,Who qualifies for short-term training programmes in the field of meteorology and resources?,0,1,1,1,1,6-86-768-1|12-70-768-1|12-70-768-2|12-71-1148-1|12-71-766-1|12-71-770-1|12-71-769-1|12-71-764-1|1-20-2114-1|8-48-695-1|12-71-765-1|12-71-767-1|6-86-690-1|8-48-690-1|12-71-1148-2
225,12-71-771-1,Who is eligible for the 'Astronomic Data/Assistance and Other Data/Meteorological Publications' service?,1,1,1,1,1,12-71-771-1|12-71-764-1|12-71-764-3|12-71-771-2|12-71-1148-1|12-71-770-1|12-71-765-1|3-26-765-1|12-71-769-1|12-95-1118-1|12-71-766-1|3-26-765-2|12-71-767-1|12-71-764-4|12-71-1148-2
226,12-95-984-1,What are the main responsibilities of the R&D department for risk mitigation?,1,1,1,1,1,12-95-984-1|12-95-986-1|12-95-985-1|12-95-985-2|12-95-988-1|8-47-1252-1|6-85-1176-1|10-65-1176-1|8-48-1504-2|2-22-1374-1|2-75-2283-2|1-87-661-1|10-60-1528-1|11-67-1176-1|5-28-933-2
227,12-70-1720-4,What is the main theme of this document regarding electronic waste?,0,0,1,1,1,12-70-1720-2|12-70-1720-1|12-70-1720-3|12-70-1720-4|12-70-625-4|12-70-1720-5|5-28-419-5|2-23-760-1|12-70-623-1|1-87-658-1|1-87-659-1|10-88-936-2|10-57-433-2|12-70-622-4|12-70-1431-2
228,12-70-1427-1,Where can you apply for the 'Extension of Business Registration' service?,0,0,0,0,0,11-66-732-1|10-56-1217-1|6-34-845-1|10-56-1174-3|12-70-1427-3|10-58-593-3|12-70-1427-2|8-44-929-1|10-55-1275-1|6-35-845-1|3-25-844-2|11-67-1269-8|8-46-1599-2|3-26-1156-4|10-89-1269-8
229,12-70-1720-2,"What are the most common toxins found in electronic waste, and what are their potential effects on the environment and human health?",1,1,1,1,1,12-70-1720-2|12-70-1720-1|12-70-1720-3|12-70-1720-5|12-70-1720-4|12-70-624-1|8-47-1265-2|10-88-936-2|10-62-1211-1|8-47-1265-3|8-44-688-3|12-95-988-2|2-75-1804-3|12-70-623-1|12-70-624-2
230,12-95-1118-1,What are the eligibility requirements and contact form for earthquake and earthquake/tsunami data?,1,1,1,1,1,12-95-1118-1|12-95-1118-2|11-67-1116-1|12-92-875-1|2-75-2283-1|2-75-2283-2|12-92-882-1|7-39-879-1|2-22-710-2|7-43-880-1|7-43-877-1|2-21-671-1|11-67-1115-2|11-67-1117-2|8-44-1270-4
231,12-71-765-2,Who should be involved in obtaining detailed weather reports for insurance claims and what is their contact information?,1,1,1,1,1,12-71-765-2|3-26-765-2|12-71-765-1|3-26-765-1|12-71-764-3|12-71-769-1|12-71-771-2|12-71-769-2|12-71-767-2|12-71-767-3|12-71-764-2|12-71-770-2|12-70-768-2|12-71-766-2|12-71-764-4
232,7-41-627-1,"What is the university pension scheme, the eligibility requirements for artists and the application process?",1,1,1,1,1,7-41-627-1|4-91-638-1|7-43-628-1|6-38-850-1|4-91-637-1|3-24-724-1|6-38-850-2|3-24-1836-1|3-24-1858-2|6-93-842-3|3-25-813-1|6-38-846-1|3-24-723-1|6-37-375-5|1-16-783-1
233,7-39-1802-1,What qualifies for pediatric dermatology?,1,1,1,1,1,7-39-1802-1|7-40-1802-1|7-39-1805-1|7-39-1806-1|7-39-1898-1|7-40-1795-1|7-40-1806-1|7-39-1808-1|7-39-1795-1|7-40-1805-1|7-40-1797-1|7-40-1854-1|7-39-1854-1|7-40-1808-1|7-39-1798-1
234,7-41-484-2,"What is the purpose of the 'Adults' Welfare Programme, and when does International Day of Adults begin?",1,1,1,1,1,7-41-484-2|7-41-484-1|6-37-375-1|6-38-763-1|7-40-1568-2|5-30-1337-1|5-30-1335-2|7-40-1568-1|6-37-17-2|6-38-846-1|7-41-923-1|6-37-375-10|6-38-849-1|7-41-481-2|5-30-1338-1
235,7-39-1798-1,Who qualifies for eye care for children?,0,1,1,1,1,7-40-1798-1|7-39-1798-1|7-40-1806-1|7-40-1802-1|7-39-1802-1|7-40-1854-1|7-39-1806-1|7-40-1795-1|7-39-1854-1|7-40-1800-1|7-40-1797-1|7-40-1801-1|7-39-1807-1|7-40-1807-1|7-39-1801-1
236,7-41-987-3,What are the costs and penalties associated with becoming a member of a women's association?,1,1,1,1,1,7-41-987-3|7-41-987-1|3-24-1038-3|5-28-514-3|9-54-485-9|10-89-514-3|5-29-486-5|6-34-845-6|7-41-987-2|10-57-431-3|3-24-1856-1|5-29-487-4|3-24-799-3|3-24-799-2|6-35-845-5
237,7-43-628-2,What is the annual subsidy given to poor artists under this scheme?,0,1,1,1,1,7-43-628-1|7-43-628-2|7-41-627-1|7-43-878-1|4-91-639-1|4-91-637-2|7-40-1568-2|7-43-626-1|6-37-375-5|4-91-638-1|8-46-826-1|7-43-574-1|7-41-1641-1|7-43-877-1|7-39-1641-1
