question_id,ground_truth,translated_question,r@1,r@3,r@5,r@10,r@15,contexts
158,1-16-1423-3,Who is the Director of Information Systems and what are their service responsibilities and contact details?,1,1,1,1,1,1-16-1423-3|10-62-1276-4|10-62-1697-1|11-67-836-3|10-60-1141-12|10-58-1697-1|6-36-1273-4|5-31-2063-1|10-94-2095-2|10-59-1274-3|10-62-1274-3|2-22-712-2|11-67-1269-6|10-62-836-3|11-67-1117-2
159,1-16-616-1,What is the contact number of the Technical Guidance and Advisory Unit at the College of Technology/Master College of Technology?,1,1,1,1,1,1-16-616-1|1-16-616-2|1-16-618-1|2-22-711-2|10-61-762-3|2-22-1374-2|10-94-2232-2|10-94-2232-3|4-91-714-2|6-86-691-4|2-22-707-3|8-48-687-2|10-62-837-3|8-47-699-2|11-67-837-2
160,1-16-782-2,Who are the officials responsible for conducting business tests?,0,0,0,0,0,5-28-1511-1|10-88-934-2|10-55-1269-9|10-60-1141-4|10-89-1269-8|10-62-1269-8|11-67-1269-8|10-59-1269-6|8-44-1269-7|10-55-1269-8|10-89-1269-6|10-55-1275-1|10-62-1269-6|10-59-1269-8|8-44-929-1
161,1-20-2117-1,"What kind of companies are requesting advisory services from the company, and what specific tasks does the company perform?",0,0,0,0,1,10-55-1269-6|10-59-1269-6|10-89-1269-6|10-62-1269-6|10-94-2232-1|11-67-1269-5|10-59-1269-8|10-55-1269-8|10-94-2098-1|11-67-1269-7|1-20-2117-1|10-94-2099-1|10-94-2232-2|10-94-2093-1|10-59-1269-7
162,1-16-1103-4,Which languages are available to the trainees of Distance Education Programmes?,1,1,1,1,1,1-16-1103-4|1-20-2121-1|1-16-821-1|6-37-17-2|1-16-824-1|10-94-2102-2|4-97-1478-1|10-58-824-1|1-16-820-1|1-20-2120-1|10-58-823-1|1-16-823-1|1-16-614-3|1-16-618-1|1-16-1103-2
163,1-87-656-1,What is the primary service of the Production Division of the Department of Educational Publishing?,0,0,0,1,1,1-87-658-1|1-87-659-1|1-87-661-1|1-87-657-1|1-87-662-1|1-87-656-1|1-87-663-1|1-87-660-1|1-87-664-1|11-67-834-1|1-16-822-1|8-47-1254-1|1-87-1481-1|1-20-2116-1|1-15-608-1
164,1-16-941-2,What are the main factors to be taken into account by the Director General when recommending an application for Approval of Vocational and Technical Education Courses to the Commission?,1,1,1,1,1,1-16-941-2|1-16-1103-2|1-16-782-1|10-60-524-1|2-21-598-3|1-16-777-1|10-89-514-2|1-16-1103-3|1-16-943-1|1-16-1103-5|1-16-783-1|1-16-1103-1|8-48-690-1|1-16-781-1|1-16-618-1
165,1-16-1602-4,What are the age and training requirements for obtaining a certificate of competence as Chief Engineer of a Engineering Unit in a nearby Coastal Cruise Ship with an engine capacity between 750KW and 3000KW?,0,1,1,1,1,1-16-1602-1|1-16-1602-3|1-16-1602-4|1-16-1602-2|1-16-1600-5|1-16-1600-4|1-16-1600-3|1-16-1600-1|1-16-1602-6|1-16-1606-1|1-16-1600-2|1-16-1600-7|1-16-1602-5|1-16-1600-6|6-36-1608-2
166,1-16-938-3,What are the initial fees and payment methods for registration of vocational education and training institutions?,0,1,1,1,1,1-16-777-2|1-16-938-3|1-16-782-2|1-16-742-1|1-16-614-3|1-16-938-2|1-16-781-1|1-16-620-1|1-14-742-1|1-15-742-1|1-18-742-1|1-16-1103-2|10-57-1270-2|1-17-742-1|1-20-742-1
167,1-16-614-3,What are the main benefits to trainees of the courses offered by Technical Colleges/Technology Colleges during the training period?,0,1,1,1,1,1-16-614-4|1-16-614-3|1-16-614-1|1-16-618-1|1-16-823-1|10-58-823-1|1-16-614-2|1-16-822-1|1-16-620-1|1-16-1103-1|1-16-820-1|1-20-2120-1|1-16-824-1|1-16-821-1|1-16-943-1
168,1-16-944-1,What are the main steps in NVQ Certificate Application and Delivery Service?,1,1,1,1,1,1-16-944-1|1-16-944-2|1-16-1166-1|1-16-944-3|1-16-620-1|1-16-944-4|1-16-783-1|8-47-1776-1|1-16-782-1|2-23-752-1|6-38-850-2|8-47-1777-1|1-16-615-1|10-64-586-2|11-66-732-1
169,1-16-823-1,What is the main objective of the Development Programmes of Private Public Partnership under the heading 'Technological Education and Industrial Needs'?,0,1,1,1,1,10-58-823-1|1-16-823-1|1-16-822-1|1-16-820-1|1-20-2113-2|1-20-2114-2|10-58-824-1|1-16-824-1|8-46-1599-1|3-25-812-1|2-75-499-1|1-16-619-1|1-16-1420-1|1-16-614-4|8-47-1306-1
170,1-16-1105-1,What is the purpose of submitting applications under National Vocational Education Examination Service?,0,0,1,1,1,1-16-782-1|1-16-783-1|1-16-615-1|1-16-1105-1|1-16-777-2|1-16-1105-2|1-16-777-1|1-16-944-2|1-16-1103-2|1-16-782-2|1-16-773-1|8-48-691-3|1-16-786-1|1-20-2118-1|1-16-779-1
171,1-14-742-1,What are the fees to be paid for the 'Choice Payment' service?,0,0,0,1,1,10-57-1645-2|10-65-390-4|10-65-413-5|1-18-742-1|1-16-742-1|1-15-742-1|1-17-742-1|5-28-419-10|1-14-742-1|10-62-1269-5|10-55-1269-5|11-66-750-2|10-89-1269-5|11-66-719-1|1-20-742-1
172,1-16-1607-1,What is the fee for renewal of a continuous expulsion certificate (CDC) for 5 years?,1,1,1,1,1,1-16-1607-1|1-16-1606-2|5-29-487-4|1-16-1607-2|10-65-402-3|10-57-433-3|10-65-397-4|10-60-2087-6|8-44-929-3|5-32-713-1|10-65-420-6|8-47-1782-3|10-65-427-3|12-70-622-3|9-52-584-5
173,1-16-619-1,What are the key components or courses in entrepreneurship development schemes?,1,1,1,1,1,1-16-619-1|1-16-781-1|3-25-812-1|3-25-807-2|10-58-823-1|1-20-2114-2|1-20-2113-2|7-40-991-2|1-16-614-4|1-20-2115-2|8-47-1206-1|3-25-1859-1|1-16-823-1|1-16-1103-4|1-20-2113-1
174,1-16-943-1,What is the main purpose of Vocational Training (VET) schemes?,1,1,1,1,1,1-16-943-1|1-16-943-3|1-16-1103-1|1-16-943-2|1-16-614-4|1-16-1103-2|1-16-777-1|1-16-820-1|1-16-944-4|1-16-823-1|1-16-1166-1|1-16-944-3|1-16-620-1|1-16-777-2|1-16-944-2
175,6-38-589-5,What are the conditions under the widows/widows and orphans pension scheme for orphans aged 21-26?,0,1,1,1,1,6-38-589-1|6-38-589-5|6-38-589-7|6-38-589-3|6-38-589-4|6-38-589-6|6-38-589-2|7-40-1568-2|6-37-375-5|7-40-1568-1|6-38-763-1|3-24-1848-1|9-50-1604-1|7-40-991-4|3-24-801-1
176,6-86-1126-1,What is the deadline for submitting an application to replace registered trade union officials and where can I obtain further application forms?,1,1,1,1,1,6-86-1126-1|3-25-844-2|6-34-845-1|5-31-1131-1|5-31-1132-1|5-31-1127-1|3-25-844-1|6-35-845-1|6-38-852-2|3-24-799-3|10-56-1174-3|6-35-845-5|5-32-713-1|10-59-435-4|2-22-708-1
177,6-86-690-2,When are applications for agricultural education for secondary school students invited every year and how should they be submitted?,0,1,1,1,1,8-48-690-2|6-86-690-2|8-48-691-3|8-48-690-1|6-86-691-3|8-47-692-1|6-86-690-1|6-86-691-2|8-47-1783-1|8-47-699-1|8-48-691-2|8-48-696-1|8-48-687-1|8-47-693-1|6-86-691-1
178,6-38-588-12,"In accordance with the procedures provided, what is the initial procedure for receiving monthly pension payments or arrears?",0,0,0,0,0,6-38-850-1|6-38-850-2|6-38-851-2|6-38-849-1|11-66-719-1|10-89-1224-3|6-38-849-2|1-16-1420-1|10-89-1224-4|7-41-1641-2|7-41-1154-3|7-41-627-1|11-66-718-1|6-38-850-3|11-66-720-1
179,6-38-849-2,"How long is the working time for receiving the Employee Savings Fund benefits for permanent residence, if all the necessary documents are complete?",1,1,1,1,1,6-38-849-2|6-38-851-2|6-38-850-1|6-38-846-1|6-38-849-1|6-38-846-2|6-38-850-2|6-38-849-3|6-38-852-2|6-34-845-6|3-24-1836-1|6-38-847-1|6-34-845-2|6-38-850-3|3-24-803-2
180,6-37-2328-1,When should a foreign recruitment agency submit an application for renewal of its foreign employment permit?,1,1,1,1,1,6-37-2328-1|6-37-2327-1|6-37-2327-2|10-89-1224-4|10-89-1224-3|10-55-931-2|5-31-744-1|11-68-931-2|11-68-931-3|5-32-471-1|6-34-845-1|6-38-849-1|3-26-1156-1|6-37-17-2|6-35-845-1
181,6-35-1790-2,What are the requirements of construction contractors to receive services from the Construction Guarantee Fund (CGF)?,0,1,1,1,1,3-90-1790-2|10-61-1790-2|6-35-1790-2|3-90-1790-1|10-61-1790-1|10-61-1790-4|6-35-1790-1|3-90-1790-4|6-35-1790-3|10-61-1790-3|3-90-1790-3|10-57-1270-3|2-21-604-1|2-75-2283-1|8-44-1269-5
182,6-36-1610-1,What are the documents required for the Coastal Release Service?,0,0,0,0,0,8-45-1114-2|6-36-1609-2|11-66-749-3|12-71-771-2|10-57-1278-4|3-26-1156-5|2-21-598-3|2-22-708-2|8-45-1113-2|8-45-1112-2|11-66-745-1|2-21-594-2|10-58-593-3|6-36-1608-2|11-66-745-2
183,6-38-588-7,"If a retired person is not able to go to the post office on time, what is the procedure for obtaining his pension receipt?",0,0,0,0,0,11-66-718-1|11-66-719-1|10-65-475-2|11-66-736-1|11-66-715-1|3-24-725-1|6-38-850-1|11-66-745-1|9-49-722-1|11-66-718-2|2-23-740-1|11-66-720-1|11-66-738-1|11-66-717-1|11-66-747-1
184,6-93-842-1,"What are the eligibility criteria for submitting an application under Employment Terminated Workers (Special Arrangements) (Amendment) Act No. 45, 1971?",1,1,1,1,1,6-93-842-1|6-93-842-3|2-21-670-1|3-24-724-1|5-31-730-1|5-32-713-1|6-38-851-1|6-38-850-1|8-45-1110-1|8-45-1112-1|6-38-846-1|6-34-845-1|5-29-486-2|6-38-851-3|11-67-1120-1
185,6-38-589-7,What are the conditions leading to the disqualification of widows/widows and orphans from the pension scheme?,1,1,1,1,1,6-38-589-7|6-38-589-5|6-38-589-3|6-38-589-6|6-38-589-1|6-38-589-4|6-38-589-2|6-37-375-5|6-93-842-1|3-24-802-1|3-90-805-3|6-37-375-4|3-24-1848-1|6-38-588-7|3-24-1857-1
186,6-37-17-2,"What are the various training programmes offered by SLBFE for foreign employment, their duration and target countries?",1,1,1,1,1,6-37-17-2|6-37-17-1|6-37-17-3|6-37-375-10|6-37-2328-1|1-20-2121-1|10-94-2102-1|6-37-375-4|6-37-380-2|6-37-380-1|6-37-375-6|1-20-2115-3|10-61-762-1|6-37-375-7|1-16-1103-4
187,6-85-1176-1,What are some of the key activities of the Planning and Monitoring Unit (PMU)?,0,1,1,1,1,2-22-1176-1|10-65-1176-1|6-85-1176-1|11-67-1176-1|12-95-986-1|1-87-663-1|1-87-658-1|1-87-657-1|12-95-985-1|2-22-712-2|12-95-988-1|5-30-1337-1|12-95-988-2|2-22-710-2|12-95-985-2
188,6-38-848-1,What is the first step to claim benefits from the Employee Savings Fund (EPF) for medical reasons?,0,1,1,1,1,6-38-848-2|6-38-846-1|6-38-848-1|7-41-1154-3|6-34-845-6|6-38-851-2|6-38-849-3|7-39-1154-3|7-41-1611-2|6-38-850-3|6-38-850-1|6-38-849-1|7-39-1642-2|7-39-1641-2|7-41-1641-2
189,6-34-845-5,Who is the officer in charge of Registration and Re-Registration of Employees and what is their telephone number?,1,1,1,1,1,6-34-845-5|10-55-731-2|11-66-734-2|6-34-845-1|6-35-845-5|11-66-732-2|11-66-736-2|6-36-1273-4|6-34-845-3|5-32-705-2|6-35-845-1|6-35-845-4|2-75-669-2|10-55-841-1|4-91-1095-2
190,6-38-763-1,What is the main purpose of the Journalists Pension Scheme and who are its beneficiaries?,1,1,1,1,1,6-38-763-1|3-25-761-2|6-38-763-2|10-61-762-1|3-25-761-1|10-89-1224-4|6-35-1790-2|6-38-588-7|3-90-1790-2|6-38-850-2|6-38-850-1|6-35-1790-1|6-38-589-7|6-38-588-4|10-89-1224-3
191,6-37-375-7,What documents are required to obtain pre-retirement loan under welfare facilities for migrant workers?,0,1,1,1,1,6-37-375-6|6-37-375-7|6-37-375-10|6-37-375-1|6-37-387-3|6-37-375-5|6-37-375-4|6-38-849-2|6-38-849-1|6-38-847-2|6-38-849-3|6-38-846-2|7-41-488-3|6-37-375-9|10-89-1224-3
192,6-38-589-6,What are the eligibility criteria for widows/widows and orphans pension schemes?,0,0,1,1,1,6-38-589-7|6-38-589-3|6-38-589-5|6-38-589-6|6-38-589-1|6-38-589-2|6-38-589-4|3-24-1857-1|3-24-1848-1|3-24-802-1|3-24-801-1|3-24-1858-2|5-29-486-2|7-41-627-1|6-37-375-5
193,6-37-2327-2,How much is the new licensing fee for obtaining a new recruitment agent company license?,1,1,1,1,1,6-37-2327-2|6-37-2327-1|6-37-2328-1|10-65-390-4|10-57-431-3|10-65-404-4|8-47-1782-3|10-57-410-3|10-55-931-5|10-64-586-3|10-65-408-8|10-65-397-4|10-65-408-6|3-26-1156-2|10-57-566-2
194,6-36-1609-1,Who is responsible for fees related to hiring and dismissal of seafarers?,0,1,1,1,1,6-36-1610-1|6-36-1609-2|6-36-1609-1|6-36-1608-1|1-16-1600-6|1-16-1600-7|6-36-1608-2|11-66-745-1|1-16-1600-5|1-16-1602-6|5-28-419-10|10-57-1645-2|10-65-425-3|10-57-411-3|10-88-927-4
195,6-93-842-2,What specific details are required when an employee complains about his dismissal?,1,1,1,1,1,6-93-842-2|6-93-842-3|6-93-842-1|5-31-1122-1|5-31-483-1|5-31-1122-2|5-32-470-2|5-31-469-2|10-88-934-2|6-37-380-2|5-32-470-1|11-66-747-2|10-88-934-1|5-31-1128-1|5-32-704-2
196,6-36-1273-1,What are the minimum age and desired educational qualifications required to register in BOI Online Employment Bank?,1,1,1,1,1,6-36-1273-1|6-35-1274-1|3-24-800-3|6-36-1274-1|3-24-1852-2|10-62-1274-1|3-24-801-3|10-59-1274-1|3-24-802-3|10-62-1269-2|6-38-846-2|3-24-1858-2|6-36-1273-3|3-24-1836-1|3-24-726-1
197,6-38-846-1,What are the eligibility criteria for EPF benefits after attaining the required age?,1,1,1,1,1,6-38-846-1|6-38-846-2|7-40-1806-1|6-38-851-2|6-38-850-1|3-24-801-3|6-34-845-2|3-24-1836-1|3-24-802-3|3-24-1848-1|6-38-850-3|3-24-800-1|6-38-849-1|7-40-1854-1|3-24-799-1
198,6-35-1274-2,"What documents are required to apply for employment through BOI Zonal Employment Banks, and are there any fees for application or service?",0,1,1,1,1,6-36-1274-2|6-35-1274-2|10-62-1274-2|10-59-1274-2|6-36-1273-3|6-35-1274-4|10-62-1274-5|10-62-1274-1|10-59-1274-1|10-57-1645-2|6-36-1273-2|6-36-1274-4|10-57-1287-1|6-35-1274-3|6-36-1274-3
199,6-35-845-3,What documents are required to register an EPF if the company is an individual business (owner)?,1,1,1,1,1,6-35-845-3|6-34-845-4|6-34-845-3|6-35-845-4|6-35-845-2|6-34-845-2|6-34-845-6|6-34-845-5|6-38-851-2|6-38-846-2|6-35-845-5|10-58-593-3|6-35-845-1|3-26-864-2|3-26-1156-5
200,6-35-1790-3,What are the main topics covered by the registration and application forms available from the CGF?,1,1,1,1,1,6-35-1790-3|10-61-1790-3|3-90-1790-3|5-29-486-3|10-61-1790-2|10-61-1790-4|3-90-1790-2|10-59-1269-9|9-54-485-3|10-58-593-3|8-45-1113-3|8-44-1269-7|11-66-750-1|11-67-1269-8|6-35-1790-2
201,6-37-375-8,"What is the loan amount, years of repayment and total interest rate of the Home Loans provided by BP Bank?",1,1,1,1,1,6-37-375-8|3-25-2368-5|6-37-375-9|3-25-1861-1|3-25-2368-1|3-25-567-4|3-25-1860-1|6-37-375-7|3-25-2368-3|3-25-808-3|6-37-375-10|3-25-808-2|3-25-567-3|3-25-1900-1|3-25-666-1
202,6-38-588-9,"According to the information provided, under what circumstances can a civil pension scheme be cancelled?",0,0,0,1,1,6-38-588-7|6-38-588-4|6-38-588-5|6-38-588-3|6-38-588-2|6-38-588-10|6-38-588-9|6-38-851-1|6-38-588-13|6-38-588-12|6-38-588-6|10-60-2087-8|6-38-588-11|6-38-588-8|6-38-763-2
203,6-34-845-2,What are the specific documentation requirements for EPF registration based on the number of employees in an institution?,0,1,1,1,1,6-35-845-2|6-34-845-2|6-35-845-4|6-34-845-3|6-35-845-3|6-34-845-4|6-35-845-1|6-34-845-5|6-34-845-6|6-38-849-3|6-38-850-3|6-35-845-5|6-38-851-2|6-38-848-2|6-38-846-2
204,6-36-958-1,"What are the requirements for registration of a person providing dry, raw or completed medicines to the Department of Ayurveda?",1,1,1,1,1,6-36-958-1|10-57-920-1|10-57-920-2|1-15-919-1|10-55-1283-1|10-62-950-1|10-57-409-1|8-47-1782-1|1-87-951-1|7-41-923-1|6-86-961-1|7-39-959-1|10-57-414-1|10-57-414-4|7-39-879-1
205,6-38-588-2,"What is the procedure for obtaining and submitting applications for civil pension schemes, what are the necessary documents and working hours?",0,0,0,0,0,6-38-851-2|6-38-850-1|6-38-851-3|6-38-852-2|11-66-735-1|6-93-842-3|9-51-583-3|2-22-708-1|2-23-740-1|10-58-593-3|6-38-846-2|11-66-732-1|7-41-481-2|7-43-701-1|6-38-588-7
206,12-71-1148-2,What is the main service being provided and what are the contact details of the Air Surveyor responsible for this service?,0,0,0,1,1,3-26-765-2|2-22-710-2|12-71-765-2|12-71-767-1|12-71-1148-1|12-71-1148-2|3-26-765-1|12-71-765-1|12-71-769-2|12-71-766-1|12-71-766-2|5-30-668-2|11-66-747-1|12-71-767-3|12-71-771-2
207,12-92-874-1,"Who is eligible to receive post-natural food service, and how is the process of submitting applications?",0,0,0,1,1,8-48-696-1|7-43-877-1|8-47-699-1|8-48-694-1|5-29-698-1|8-48-695-1|12-92-874-1|7-43-701-1|5-31-730-1|8-48-1504-1|12-92-883-1|11-68-729-1|8-47-1769-2|8-47-817-1|8-48-691-3
208,12-70-622-4,What is the authority and where is it located for granting Environmental Protection Licence (EPL) to businesses registered under BOI Act 17?,0,1,1,1,1,12-70-622-1|12-70-622-4|12-70-622-2|8-44-1269-2|10-89-1269-2|10-62-1269-6|10-89-1269-6|10-59-1269-2|8-44-1270-1|10-55-1269-2|10-59-1270-1|11-67-1269-2|10-62-1269-2|8-44-1269-6|10-57-1270-3
209,12-70-1159-3,What kind of classified declarations have been issued on the occasions when trees are permitted to be moved within a district without a permit?,1,1,1,1,1,12-70-1159-3|12-70-1159-2|8-45-563-3|12-70-1159-1|8-45-563-4|8-45-563-6|12-70-1431-1|8-45-563-1|8-45-563-2|12-70-1427-1|2-21-557-3|8-45-563-5|5-32-704-1|12-70-1429-2|12-70-1144-5
210,12-95-988-1,"What is the main function of the Training, Education and Public Awareness Unit?",1,1,1,1,1,12-95-988-1|12-95-988-2|5-28-514-1|1-87-663-1|1-87-661-1|10-89-514-1|1-16-943-1|1-87-660-1|1-15-608-1|1-87-658-1|1-87-662-1|1-16-1109-1|1-87-657-1|6-85-1176-1|8-48-1514-1
211,12-71-764-1,Who is eligible to receive Air Data Services?,1,1,1,1,1,12-71-764-1|12-71-771-1|12-95-1118-1|11-66-747-1|10-62-836-1|12-71-1148-1|10-58-1697-1|11-67-836-1|10-62-1697-1|8-48-695-1|12-71-764-3|12-71-764-4|10-65-425-1|7-39-1854-1|7-40-1854-1
212,12-95-1118-2,What is the main contact telephone number of Earthquake Data and Tsunami Warning Centre?,1,1,1,1,1,12-95-1118-2|12-95-1118-1|12-95-1180-1|12-95-985-3|12-71-765-2|3-26-765-2|12-95-985-5|12-95-989-1|11-67-837-2|4-91-714-2|10-62-1276-4|2-22-700-3|10-62-837-3|10-62-1272-2|3-90-1837-1
213,12-95-985-5,"According to the list of multi-hazardous precursor tower sites (chapter 3), in which district is the precursor tower located in Ayyankadu and Wagar?",0,1,1,1,1,12-95-985-3|12-95-985-4|12-95-985-5|2-22-700-4|2-22-700-5|2-22-707-3|2-22-711-1|2-22-711-2|2-21-672-1|5-32-704-1|2-22-700-1|6-36-958-1|2-22-707-1|1-87-1085-1|12-95-1180-1
214,12-92-882-1,What are the eligibility limits for disaster relief for small-scale entrepreneurs and self-employed?,1,1,1,1,1,12-92-882-1|7-43-878-1|3-25-812-1|7-43-877-1|7-43-880-1|12-92-875-1|7-43-573-3|7-39-879-1|3-25-1860-1|12-92-874-1|8-46-827-1|12-92-881-1|3-25-806-2|3-25-811-1|3-25-807-2
215,12-71-764-2,What documentation is required for obtaining certified copies of air data?,0,0,0,0,0,6-34-845-4|12-71-764-4|10-57-1291-2|10-65-425-1|10-65-390-5|3-26-1156-5|6-35-845-4|12-70-622-4|10-65-415-2|10-57-1278-4|6-34-845-5|10-57-859-2|6-34-845-2|6-35-845-3|6-37-387-3
216,12-72-1102-1,What is the key qualification requirement for mega constructions in the intermediate areas of National Wildlife Sanctuaries?,1,1,1,1,1,12-72-1102-1|8-45-1112-2|8-45-1110-2|2-75-2283-2|8-45-1113-2|12-70-1427-1|8-45-1110-1|8-45-1113-1|12-70-1159-1|3-25-808-2|8-45-1114-2|12-70-1435-1|8-45-1111-1|12-70-1144-1|10-58-593-1
217,12-71-765-1,What documents or information are required when obtaining a comprehensive wind report for insurance claims?,0,0,1,1,1,3-26-765-2|3-26-765-1|6-37-375-4|12-71-765-2|12-71-765-1|10-89-1224-3|10-89-1224-4|10-65-478-2|2-21-598-3|3-26-864-2|10-65-478-1|3-25-808-4|6-38-847-2|12-71-767-3|12-71-771-2
218,12-70-1435-2,What is the purpose of the awareness programmes provided by the Department and how can one contact the Forest Officer in Kandy?,1,1,1,1,1,12-70-1435-2|12-70-1435-3|12-70-1435-1|12-70-1144-4|12-70-1427-4|10-62-1211-1|7-41-2284-2|8-48-1581-2|2-21-2274-2|2-75-2283-2|12-70-1159-2|12-70-1431-2|12-70-1144-2|12-95-988-1|8-48-696-1
219,12-71-770-2,What is the telephone number of the meteorologist responsible for conducting meteorological and weather science studies and projects?,1,1,1,1,1,12-71-770-2|12-70-768-2|12-71-767-2|12-71-765-2|3-26-765-2|12-71-764-3|12-71-769-2|12-71-1148-2|12-71-770-1|12-71-771-2|12-71-766-2|12-71-765-1|3-26-765-1|12-95-1118-2|12-71-769-1
220,12-72-1212-1,What documents do I need to submit a Circuit Bungalow?,0,1,1,1,1,4-91-1095-1|10-63-1212-1|12-72-1212-1|7-41-1212-1|3-26-1156-5|2-22-708-2|2-21-1622-1|2-22-710-2|10-65-427-2|2-21-670-2|2-21-598-3|2-21-605-1|8-45-1113-2|2-21-604-1|2-23-755-1
221,12-71-1209-2,Who are the employees responsible for the provision of bamboo seeds and what are their contact details?,1,1,1,1,1,12-71-1209-2|12-70-1209-3|8-47-1209-1|12-71-1209-1|12-70-1209-2|8-47-1222-1|8-47-1324-2|2-21-2274-2|12-70-1209-1|8-47-1252-1|8-44-1269-6|8-47-1254-1|8-44-1269-5|8-47-1259-1|8-47-1262-3
222,12-70-1209-2,What is the time frame for getting the seeds service in Mumbai?,0,0,0,0,0,8-47-1320-3|8-47-1258-1|8-47-1222-1|8-47-1322-1|8-47-1324-2|8-44-1325-1|8-46-826-2|8-47-1262-1|5-31-1326-1|8-47-1259-1|8-47-1284-2|8-47-1254-1|8-47-1281-2|8-46-1599-2|8-47-1263-1
223,12-71-770-1,"What is the application procedure for launching a study or project in meteorology and climate science, and what additional documents are required?",1,1,1,1,1,12-71-770-1|12-71-771-1|12-71-767-3|12-71-767-1|12-71-1148-1|12-70-768-1|6-86-768-1|12-71-769-1|12-71-771-2|12-71-766-1|12-71-764-4|3-26-765-1|12-71-765-1|12-71-770-2|12-71-764-1
224,12-70-768-1,Who are eligible for short-term training programmes related to climate and resources?,1,1,1,1,1,12-70-768-1|6-86-768-1|1-20-2114-1|12-70-768-2|6-37-17-2|8-47-1344-1|8-48-1563-1|8-48-829-1|12-95-988-2|8-47-1263-1|8-48-695-1|12-70-1435-1|8-47-692-1|10-61-762-1|10-58-823-1
225,12-71-771-1,Who is eligible to receive the service of 'Planet Data/Areas and Other Data/Planet Research Publications'?,1,1,1,1,1,12-71-771-1|12-71-764-1|12-71-770-1|12-95-1118-1|11-67-1116-1|8-48-695-1|8-47-1348-1|10-62-836-1|12-71-1148-1|1-87-661-1|12-71-764-4|12-71-771-2|3-26-765-1|12-71-765-1|11-67-836-1
226,12-95-984-1,What are the main responsibilities of the Department of Audit Research and Development?,1,1,1,1,1,12-95-984-1|1-87-661-1|1-87-662-1|10-60-2087-3|1-87-663-1|1-87-657-1|5-28-933-2|1-20-2116-1|12-95-985-1|10-88-933-2|2-22-1374-1|10-62-521-1|6-85-1176-1|2-22-710-2|1-87-660-1
227,12-70-1720-4,What is the main theme of the document on Electronic Waste?,0,0,1,1,1,12-70-1720-2|12-70-1720-1|12-70-1720-3|12-70-1720-4|12-70-625-4|12-70-1720-5|12-70-623-1|2-23-760-1|5-28-419-5|1-87-658-1|1-87-657-1|1-87-659-1|11-66-745-2|6-34-845-5|12-70-622-4
228,12-70-1427-1,Where can I get the application forms for the 'Extension of Registration of Tree based Enterprises' service?,0,0,0,0,1,12-70-1427-2|12-70-1427-3|12-70-1144-5|12-70-1427-4|12-70-1144-2|12-70-1435-1|8-48-687-1|10-56-1217-1|8-45-1113-3|12-70-1144-4|12-70-1427-1|10-58-593-3|11-66-732-3|8-47-817-1|8-44-1269-7
229,12-70-1720-2,What are the commonly found pollutants in electronic waste and what are their impacts on the environment and human health?,1,1,1,1,1,12-70-1720-2|12-70-1720-1|12-70-1720-3|12-70-1720-5|12-70-1720-4|12-70-624-1|12-70-624-2|8-47-1265-2|10-62-1211-1|10-88-936-2|12-70-623-1|8-47-1265-3|12-70-625-4|12-70-622-1|2-22-1374-2
230,12-95-1118-1,What are the eligibility requirements and communication system for obtaining earthquake data and earthquake/tsunami information?,1,1,1,1,1,12-95-1118-1|12-95-1118-2|11-67-1116-1|12-92-882-1|7-43-573-3|2-75-2283-1|12-95-1180-1|12-92-875-1|3-25-761-1|3-25-808-2|7-43-573-1|10-60-2031-1|12-71-764-1|7-39-879-1|7-43-880-1
231,12-71-765-2,Who should be contacted for comprehensive air reporting of insurance rights and what is their contact details?,0,1,1,1,1,3-26-765-2|12-71-765-2|5-31-1122-2|3-26-765-1|3-25-844-2|6-38-848-2|12-71-764-3|2-22-710-2|2-22-708-2|6-37-375-4|6-38-849-3|12-71-765-1|6-38-852-2|6-38-850-3|5-30-1340-2
232,7-41-627-1,"What is Saraswati Pension Scheme, what are the qualification requirements and application procedures for artists?",1,1,1,1,1,7-41-627-1|4-91-638-1|4-91-637-1|6-38-850-2|3-24-724-1|3-24-1857-1|7-43-628-2|3-24-1858-2|3-24-1836-1|7-43-628-1|3-25-809-2|2-21-598-2|6-35-1274-1|3-25-812-1|2-21-599-1
233,7-39-1802-1,What are the qualifications for getting skin care services for children?,0,1,1,1,1,7-40-1802-1|7-39-1802-1|7-40-1806-1|7-39-1806-1|7-40-1854-1|7-39-1899-1|7-40-1798-1|7-40-1795-1|7-40-1808-1|7-39-1898-1|7-39-1805-1|7-40-1898-1|7-40-1805-1|7-39-1854-1|7-39-1798-1
234,7-41-484-2,What is the purpose of the 'Elderly Welfare' scheme and when does International Elderly Day begin?,1,1,1,1,1,7-41-484-2|6-38-763-1|7-41-484-1|5-30-1336-1|5-30-1336-2|3-24-1857-1|3-24-1858-2|6-38-846-1|7-41-575-4|6-37-375-1|3-24-799-1|3-24-800-1|6-38-589-1|7-41-575-2|6-38-589-7
235,7-39-1798-1,Who is eligible for Eye Care Services for Children?,0,1,1,1,1,7-40-1798-1|7-39-1798-1|7-40-1802-1|7-39-1802-1|7-40-1806-1|7-40-1854-1|7-40-1807-1|7-39-1806-1|7-40-1800-1|7-39-1807-1|7-40-1795-1|7-39-1854-1|7-40-1801-1|7-39-1801-1|7-39-1795-1
