question_id,ground_truth,translated_question,r@1,r@3,r@5,r@10,r@15,contexts
159,1-16-616-1,What's the contact number of the career guidance and advisory unit at Mardan Tech/Technology?,0,1,1,1,1,1-16-616-2|1-16-616-1|1-16-1423-3|1-16-618-1|1-16-943-2|10-94-2232-2|6-37-380-1|10-62-837-3|10-58-1697-1|10-89-1269-6|8-44-1269-6|10-94-2232-3|6-36-1274-4|10-62-1697-1|11-67-1269-6
160,1-16-782-2,Who are the board officers responsible for holding market investigations?,0,0,0,0,0,5-32-472-2|5-32-472-1|10-89-1269-6|5-28-525-2|10-62-521-1|10-55-1275-2|10-62-1269-6|10-59-1269-8|10-59-1269-6|10-57-1279-3|10-57-1645-3|10-62-1269-7|10-55-1269-8|10-89-1269-7|11-66-720-2
161,1-20-2117-1,"What kind of organizations receive advisory services from the agency, and what specific tasks does the agency perform?",0,0,1,1,1,10-59-1269-6|10-55-1269-6|10-89-1269-6|10-62-1269-6|1-20-2117-1|11-67-1269-5|10-94-2232-1|10-59-1269-8|10-94-2099-1|7-43-1270-3|10-55-1269-8|11-67-1269-7|1-87-657-1|10-94-2232-2|10-59-1270-3
162,1-16-1103-4,Which language gives remote learning modules to fans?,1,1,1,1,1,1-16-1103-4|1-16-821-1|1-16-938-3|1-16-1423-1|4-97-1478-1|10-94-2102-1|1-16-944-3|1-16-822-1|1-16-1109-1|1-16-820-1|11-67-1345-1|1-20-2121-1|1-16-620-1|1-20-2115-3|10-94-2102-2
163,1-87-656-1,What is the main service of the production unit of the Department of Educational Publications?,0,0,0,1,1,1-87-658-1|1-87-659-1|1-87-661-1|1-87-663-1|1-87-662-1|1-87-657-1|1-87-656-1|1-87-660-1|1-87-664-1|1-15-608-1|1-87-1481-1|1-87-665-1|6-85-1176-1|4-97-1478-1|1-20-2116-1
164,1-16-941-2,What are the main factors considered by the Director General when recommending an application for TVET courses to the Commission?,1,1,1,1,1,1-16-941-2|1-16-941-1|1-16-1423-1|1-16-938-2|1-16-1267-1|2-21-598-3|8-48-690-1|6-86-690-1|10-60-524-1|1-16-1421-1|1-16-938-1|6-86-691-3|10-58-593-1|1-16-941-3|10-61-762-2
165,1-16-1602-4,What are the age and training requirements for obtaining a certificate of competence as an engineer patrol officer on a rotary-powered coastal vessel between 750KW and 3000KW?,1,1,1,1,1,1-16-1602-4|1-16-1602-1|1-16-1602-2|1-16-1600-5|1-16-1602-3|1-16-1600-4|1-16-1600-3|1-16-1602-6|1-16-1600-1|1-16-1606-1|1-16-1600-2|1-16-1600-7|6-36-1609-1|1-16-1602-5|1-16-1600-6
166,1-16-938-3,What are the initial fees and payment methods for registration of vocational education and training institutions?,0,1,1,1,1,1-16-777-2|1-16-938-3|1-16-782-2|1-16-742-1|1-16-614-3|1-16-938-2|1-16-781-1|1-16-620-1|1-14-742-1|1-15-742-1|1-18-742-1|1-16-1103-2|10-57-1270-2|1-17-742-1|1-20-742-1
167,1-16-614-3,What are the main rewards for the fans during the training period in the courses offered by Tech/Technology colleges?,1,1,1,1,1,1-16-614-3|1-16-614-4|1-16-614-1|1-16-620-1|1-16-614-2|1-16-618-1|10-61-762-1|1-16-822-1|1-16-821-1|1-16-615-1|1-16-820-1|1-16-1103-1|1-20-2120-1|1-16-823-1|1-16-941-1
168,1-16-944-1,What is the main step of the NVQ Certificate Configuration and Issue Service?,1,1,1,1,1,1-16-944-1|1-16-1166-1|1-16-944-2|1-16-944-3|1-16-944-4|1-16-620-1|6-38-850-2|8-47-1782-3|10-89-1224-4|8-47-1776-1|8-47-1777-1|6-38-847-2|9-51-583-4|10-89-1224-3|9-51-1621-2
169,1-16-823-1,What is the main purpose of the development programmes for private state cooperation under the theme of 'Technical Education and Technical Needs'?,0,1,1,1,1,10-58-823-1|1-16-823-1|1-16-820-1|1-16-822-1|10-58-824-1|1-16-824-1|2-75-499-1|1-16-614-4|1-16-618-1|1-20-2114-2|3-25-812-1|7-41-484-1|1-16-821-1|1-16-619-1|1-20-2113-2
170,1-16-1105-1,What is the purpose of applying under the National Professional Examining Service?,0,0,0,0,0,1-20-2118-1|6-86-691-3|5-31-730-1|8-48-691-3|1-16-783-1|6-86-690-2|1-16-615-1|8-48-691-4|1-16-782-2|1-16-782-3|11-66-734-2|1-16-779-1|1-20-742-1|1-16-1600-6|5-28-525-2
171,1-14-742-1,"What are the fees to pay for the ""Intermediate Fee Payment"" service?",0,0,0,0,0,10-57-411-3|5-28-419-10|2-23-759-1|1-18-742-1|1-17-742-1|1-16-742-1|5-31-469-4|2-21-604-2|10-65-390-4|10-65-413-5|10-65-424-5|10-57-1645-2|10-57-410-3|10-57-431-3|1-15-742-1
172,1-16-1607-1,How much will it cost to revoke a CDC for 5 years?,1,1,1,1,1,1-16-1607-1|5-29-487-4|9-52-1603-1|5-31-469-4|5-28-525-3|1-16-1606-2|8-47-1782-3|10-57-412-4|10-57-433-3|10-65-425-3|10-57-431-3|11-66-736-1|9-54-485-9|5-31-479-4|10-60-2087-6
173,1-16-619-1,What are the core components or steps of the project development programs?,0,0,0,0,0,2-75-499-1|3-25-812-1|1-20-2114-2|7-40-991-2|2-22-709-1|2-22-1374-1|1-16-943-3|10-58-823-1|10-58-824-1|1-16-824-1|1-87-658-1|10-59-1269-9|2-22-707-1|1-87-657-1|12-70-625-2
174,1-16-943-1,What is the main purpose of vocational training (VET) plans?,1,1,1,1,1,1-16-943-1|1-16-943-3|1-16-943-2|1-16-614-4|1-16-820-1|1-16-823-1|1-16-944-4|1-16-1103-3|1-16-1166-1|1-16-1103-1|1-16-1103-4|1-16-777-2|1-16-944-2|1-16-944-3|1-16-822-1
175,6-38-589-5,What are the conditions under the pension scheme for widows/widows and orphan children between the ages of 21-26 to receive pension for orphan children?,1,1,1,1,1,6-38-589-5|6-38-589-1|6-38-589-7|6-38-589-3|6-38-589-2|6-38-589-6|6-38-589-4|6-37-375-5|7-40-1568-2|3-24-1848-1|7-40-1568-1|6-38-763-1|3-24-726-1|9-50-1604-1|7-41-627-1
176,6-86-1126-1,"When is the deadline for filing the application to change registered union officers, and where can the application be obtained?",1,1,1,1,1,6-86-1126-1|6-34-845-1|5-31-1131-1|5-31-1132-1|6-35-845-1|5-32-713-1|3-25-844-2|6-35-845-5|3-24-799-3|3-25-844-1|2-22-708-1|2-23-1157-1|5-31-1127-1|6-38-852-2|5-29-487-3
177,6-86-690-2,"When are applications for agricultural education courses for out-of-school students usually called every year, and how should they be submitted?",0,0,1,1,1,8-48-690-2|8-48-690-1|8-48-691-3|6-86-690-2|6-86-691-3|6-86-690-1|8-47-692-1|6-86-691-2|8-48-691-4|8-48-1350-1|8-48-691-2|8-47-1783-1|8-47-693-1|8-47-699-1|8-47-1263-1
178,6-38-588-12,"According to the steps provided, what is the basic procedure for an applicant to receive monthly pension payments or short cash?",0,0,0,0,0,6-38-850-1|6-38-851-2|6-38-850-2|6-38-851-3|6-38-849-1|11-66-719-1|6-38-849-3|6-38-849-2|6-38-846-2|11-66-718-1|6-38-846-1|3-24-727-1|6-38-850-3|3-24-1836-1|7-41-1641-2
179,6-38-849-2,"How long does it take to process all the documents required to repay the employee definition funds that move to permanent residence, if they're complete?",1,1,1,1,1,6-38-849-2|6-38-851-2|6-38-849-1|6-38-850-1|6-38-846-1|6-38-850-2|6-38-852-2|6-34-845-6|10-89-1224-3|6-38-849-3|10-89-1224-4|6-35-845-2|6-34-845-2|6-38-846-2|6-93-842-3
180,6-37-2328-1,When should an immigration agency file an application to renew a hundred foreign service licenses?,1,1,1,1,1,6-37-2328-1|10-65-397-3|10-57-412-3|10-89-1224-4|11-68-931-4|3-26-1156-1|11-68-931-2|10-55-931-2|10-65-404-3|10-57-412-1|11-68-931-3|5-31-744-1|10-89-1224-3|10-57-431-1|10-55-931-3
181,6-35-1790-2,What are the requirements for construction contractors to receive services from the CGF?,0,1,1,1,1,10-61-1790-2|3-90-1790-2|6-35-1790-2|10-61-1790-4|3-90-1790-1|6-35-1790-3|10-61-1790-1|10-61-1790-3|3-90-1790-4|3-90-1790-3|6-35-1790-1|8-45-1112-2|2-22-710-2|10-57-1270-3|2-75-2283-1
182,6-36-1610-1,What documentation is required for the Navy evacuation service?,0,0,0,1,1,6-36-1608-2|6-36-1609-2|11-66-745-2|1-16-1602-6|1-16-1602-4|6-36-1610-1|12-95-1118-1|12-71-771-2|1-16-1600-5|12-71-767-1|11-66-749-3|1-16-1606-1|1-16-1602-3|2-22-710-2|10-57-1278-4
183,6-38-588-7,What is the procedure for obtaining pension commission if the retired person cannot reach the post office?,0,0,0,0,0,11-66-719-1|11-66-718-1|9-49-722-1|2-23-740-1|3-24-1857-1|11-66-728-1|3-24-725-1|3-24-724-1|11-66-750-1|3-24-1858-2|11-66-734-1|11-66-736-1|6-38-850-1|5-31-730-1|11-66-738-1
184,6-93-842-1,"What is the evolution of the qualifications of an employee to submit an application under the Employee Termination (Special Regulations) (Amendment) Act, 1971 No. 45?",1,1,1,1,1,6-93-842-1|6-93-842-3|6-34-845-1|6-38-851-1|6-93-842-2|6-35-845-1|6-38-846-1|6-38-852-2|6-34-845-6|6-38-850-1|6-35-845-5|6-38-851-3|10-89-1269-8|6-38-851-2|6-35-845-2
185,6-38-589-7,What are the conditions for benefiting from pension schemes for widows/widows and orphans?,1,1,1,1,1,6-38-589-7|6-38-589-1|6-38-589-3|6-38-589-6|6-38-589-5|6-38-589-2|6-38-589-4|6-38-763-1|6-37-375-5|6-38-852-1|7-41-627-1|6-38-588-7|6-37-375-1|6-37-375-4|7-40-1568-1
186,6-37-17-2,"What are the various training programs offered by SLBFE for foreign jobs, their timescales and target countries?",1,1,1,1,1,6-37-17-2|6-37-17-1|6-37-17-3|6-37-2328-1|6-37-375-10|1-20-2121-1|10-94-2102-1|6-37-380-2|10-61-762-1|6-37-375-4|1-20-2120-1|6-37-380-1|10-59-1274-1|10-62-1274-1|10-94-2102-2
187,6-85-1176-1,What are some of the main tasks of the Planning and Monitoring Unit (PMU)?,0,1,1,1,1,2-22-1176-1|10-65-1176-1|6-85-1176-1|11-67-1176-1|12-95-986-1|12-95-985-1|12-95-985-2|1-87-663-1|1-87-657-1|5-30-1337-1|2-22-710-2|1-87-658-1|2-22-712-2|12-95-989-1|2-22-708-2
188,6-38-848-1,What's the initial step to the EPF rebate request for medical reasons?,0,0,0,0,0,7-41-1154-3|7-39-1154-3|7-39-1642-2|7-41-1611-2|7-39-1642-3|7-39-1154-4|7-39-1641-2|7-39-1611-3|7-41-1641-2|7-41-1611-3|6-38-851-2|7-41-1642-3|6-38-848-2|7-39-1611-2|7-41-1642-2
189,6-34-845-5,"Who is the officer in charge of the employee registration and re-registration service, what's his phone number?",1,1,1,1,1,6-34-845-5|11-66-734-2|10-55-731-2|11-66-732-2|11-66-736-2|2-75-669-2|6-34-845-1|6-36-1273-4|5-32-705-2|6-35-845-5|4-91-1095-2|11-66-720-2|2-22-708-2|4-91-674-4|6-35-845-1
190,6-38-763-1,What is the main purpose of the pension system for journalists and who are its target beneficiaries?,1,1,1,1,1,6-38-763-1|10-61-762-1|3-25-761-2|3-25-761-1|6-38-763-2|10-89-1224-4|6-38-589-7|6-38-589-1|10-61-762-2|6-38-850-2|6-38-589-3|6-38-850-1|6-38-589-5|6-38-588-7|6-38-588-10
191,6-37-375-7,What documentation is required to obtain a loan before departure under the facilitation facility for migrants?,0,1,1,1,1,6-37-375-6|6-37-375-7|6-37-387-3|6-37-375-10|10-89-1224-3|4-27-407-2|3-25-761-3|10-89-1224-4|6-38-849-2|6-38-849-1|6-38-849-3|6-38-846-2|10-65-424-2|10-65-425-1|6-37-380-2
192,6-38-589-6,What is the eligibility formula for the widows/ widows and orphans pension scheme?,0,0,0,1,1,6-38-589-5|6-38-589-1|6-38-589-2|6-38-589-3|6-38-589-7|6-38-589-6|6-38-589-4|3-24-1848-1|3-24-1857-1|7-41-627-1|3-24-1858-2|3-24-802-1|3-24-1836-1|3-24-801-1|3-24-802-3
193,6-37-2327-2,What's the fee for getting a new recruitment agent's license?,1,1,1,1,1,6-37-2327-2|6-37-2327-1|10-65-390-4|6-37-2328-1|10-65-404-4|10-57-410-3|10-65-397-4|10-57-431-3|10-64-586-3|8-47-1782-3|10-65-408-8|10-65-408-6|12-70-622-3|3-26-1156-2|10-65-402-3
194,6-36-1609-1,Who is responsible for paying the fees associated with recruitment and dismissal?,0,0,0,0,0,6-37-2327-2|6-35-845-5|6-38-850-1|6-93-842-3|5-29-487-4|5-32-522-2|6-93-842-2|9-54-485-9|4-91-638-2|11-66-719-1|6-38-851-1|6-38-849-1|5-32-462-3|3-25-844-2|6-34-845-1
195,6-93-842-2,What specific information is required to file a complaint about an employee's termination of service?,1,1,1,1,1,6-93-842-2|6-93-842-3|11-66-719-2|5-32-704-2|6-93-842-1|11-66-747-2|11-66-736-2|5-31-483-1|10-88-934-2|6-37-380-2|5-31-1128-1|5-31-1122-1|2-22-708-2|5-32-470-2|11-66-745-2
196,6-36-1273-1,What minimum age and willing educational qualifications are required to register in BOI Online Job Bank?,1,1,1,1,1,6-36-1273-1|6-35-1274-1|10-62-1274-1|6-36-1274-1|3-24-800-3|10-59-1274-1|3-24-801-3|3-24-802-3|3-24-1852-2|10-62-1269-2|6-36-1273-2|6-36-1273-3|3-24-1858-2|10-59-1269-2|6-35-1274-3
197,6-38-846-1,What is the eligibility criteria for receiving Employee Definition Fund (EPF) benefits after completion of a certain age?,1,1,1,1,1,6-38-846-1|6-38-846-2|6-38-851-2|6-38-850-1|6-34-845-6|6-38-849-1|6-38-850-3|6-34-845-2|6-38-849-3|6-35-845-2|6-38-851-1|6-38-850-2|6-38-848-2|6-38-847-1|6-38-763-1
198,6-35-1274-2,"What documents do you need to apply for a job through the BOI Caribbean Job Bank, and will you charge any fees for the application or service?",0,1,1,1,1,6-36-1274-2|6-36-1273-3|6-35-1274-2|10-59-1274-2|10-62-1274-2|10-57-1645-2|6-36-1273-2|8-44-1269-4|7-43-1270-2|10-59-1269-6|10-62-1269-6|10-57-1287-1|10-57-1291-1|10-55-1269-6|10-89-1269-6
199,6-35-845-3,"If the company is a single business, what is the documentation required for EPF registration?",1,1,1,1,1,6-35-845-3|6-34-845-4|6-34-845-3|6-35-845-4|6-35-845-2|6-34-845-2|6-38-851-2|10-58-593-3|6-34-845-5|6-35-845-1|6-34-845-6|6-93-842-2|6-35-845-5|10-55-1269-6|6-38-850-3
200,6-35-1790-3,What is the main topic covered by the registration and application available to the CGF?,1,1,1,1,1,6-35-1790-3|10-61-1790-2|10-61-1790-3|3-90-1790-3|3-90-1790-2|10-61-1790-4|5-29-486-3|7-39-1642-2|7-41-1642-2|6-35-1790-2|6-34-845-5|10-58-595-1|10-58-593-3|10-59-1269-9|11-66-750-1
201,6-37-375-8,"What is the amount of home loans granted by the Public Bank, the years of repayment and the total interest rate?",1,1,1,1,1,6-37-375-8|6-37-375-9|3-25-1861-1|3-25-2368-5|6-37-375-10|6-37-375-7|3-25-666-1|3-25-567-4|3-25-2368-1|3-25-813-1|3-25-567-1|3-25-1860-1|3-25-567-3|3-25-1900-1|2-21-598-2
202,6-38-588-9,"According to the information given, under what circumstances can a civil pension scheme be cancelled?",0,0,0,1,1,6-38-588-7|6-38-588-4|6-38-588-5|6-38-588-2|6-38-588-3|6-38-588-10|6-38-588-9|6-38-851-1|6-38-588-13|6-38-588-6|6-38-588-12|10-60-2087-8|6-38-588-11|6-38-588-8|6-38-588-14
203,6-34-845-2,What specific documentation is required for the EPF registration based on the number of employees in the company?,0,0,1,1,1,6-35-845-2|6-35-845-4|6-35-845-3|6-34-845-2|6-34-845-4|6-34-845-3|6-34-845-5|6-38-849-3|6-35-845-5|6-38-850-3|6-38-851-2|6-34-845-6|6-38-848-2|6-35-845-1|6-93-842-2
204,6-36-958-1,"What is the need for the Department of Medicine to register a person who supplies dry, raw or narcotic drugs?",1,1,1,1,1,6-36-958-1|10-57-920-2|8-47-1782-1|10-57-920-1|8-47-1782-4|10-57-412-1|8-47-1782-2|10-57-410-4|10-57-414-4|10-57-412-2|6-34-845-5|10-57-412-4|10-57-409-1|5-28-933-2|10-57-428-1
205,6-38-588-2,"What is the procedure for applying for civil pension schemes, what is the documentation required and what are the working hours?",0,0,1,1,1,6-38-588-7|6-38-588-5|6-38-588-4|6-38-588-3|6-38-588-2|6-38-588-10|6-38-588-9|6-38-588-13|6-38-588-12|6-38-851-2|6-38-850-1|6-38-588-11|6-38-588-8|6-38-852-2|6-38-851-3
206,12-71-1148-2,What is the main service provided and what is the contact information of the weather scientist in charge of this service?,0,0,0,1,1,12-71-764-3|12-71-765-2|12-71-769-2|12-71-767-2|3-26-765-2|12-71-770-2|12-71-1148-2|12-71-771-2|12-71-766-2|12-71-1148-1|12-71-769-1|12-71-765-1|12-70-768-2|12-71-770-1|12-71-764-2
207,12-92-874-1,"Who qualifies for food service after natural disaster, and what is the application process?",1,1,1,1,1,12-92-874-1|7-43-877-1|12-92-875-1|7-39-879-1|12-92-883-1|12-92-876-1|12-92-882-1|7-43-880-1|12-92-881-1|7-43-878-1|7-43-573-1|8-47-699-1|8-48-695-1|8-48-696-1|8-48-694-1
208,12-70-622-4,What authority is responsible for issuing an Environmental Protection Licence (EPL) for registered industries under Section 17 of the Sri Lanka Investment Board (BOI) Act and where is it located?,0,1,1,1,1,12-70-622-1|12-70-622-4|8-44-1269-2|8-44-1269-3|8-44-1270-1|8-44-1269-1|10-57-1285-1|10-59-1270-1|10-62-1272-1|10-55-1269-1|10-57-1291-1|11-67-1269-2|11-67-1269-3|11-67-1269-1|10-59-1269-1
209,12-70-1159-3,What are the gaseous signals containing information about the potential for transportation of nets in a district without a license?,0,0,0,0,1,2-21-557-1|5-31-453-3|2-21-557-2|2-21-557-3|2-22-712-2|2-21-556-5|11-68-1143-1|2-22-708-2|2-21-556-1|2-21-556-3|2-21-556-4|12-71-767-3|8-45-1114-2|12-70-1159-3|2-21-556-2
210,12-95-988-1,"What is the main task of the Training, Education and Public Information Division?",1,1,1,1,1,12-95-988-1|1-87-657-1|1-87-661-1|1-16-1103-3|1-20-2116-1|1-16-823-1|1-87-658-1|1-20-2114-2|1-16-944-4|1-87-662-1|1-87-663-1|12-95-988-2|1-16-1109-1|1-20-2120-1|1-87-660-1
211,12-71-764-1,Who qualifies to receive the weather data service?,1,1,1,1,1,12-71-764-1|12-71-771-1|12-71-764-3|12-71-1148-1|12-71-765-1|12-71-770-1|12-71-769-1|12-71-764-2|3-26-765-1|12-71-764-4|12-71-767-1|12-71-765-2|12-71-766-1|12-71-1148-2|3-26-765-2
212,12-95-1118-2,What's the main phone number of the Earthquake Data and Tsunami Warning Center?,1,1,1,1,1,12-95-1118-2|12-95-1118-1|12-95-1180-1|12-95-985-3|12-95-985-5|12-95-989-1|12-95-985-4|3-26-765-2|11-67-837-2|12-71-765-2|3-90-1837-1|12-71-769-2|10-62-837-3|2-22-711-2|4-91-714-2
213,12-95-985-5,"According to the Multi-Annual Preliminary Warning Tower locations list (3 blocks), in which district is the Preliminary Warning Tower located in the Oriyan Desert, Wakai?",0,1,1,1,1,12-95-985-3|12-95-985-4|12-95-985-5|2-22-711-2|2-22-700-5|2-22-700-4|12-95-1118-2|2-22-711-1|2-22-700-3|2-22-707-3|12-95-985-1|2-22-712-2|5-32-704-1|10-62-1272-2|5-32-706-2
214,12-92-882-1,What's the evolution of qualifications to support small-scale entrepreneurs and self-employed?,0,0,0,0,0,1-16-619-1|3-25-1860-1|1-16-781-1|1-16-614-4|3-25-812-1|3-25-807-2|6-36-1273-1|8-47-1206-1|10-55-1275-1|1-16-777-1|8-47-692-1|10-58-1697-1|3-25-1859-1|10-58-593-3|6-35-1274-1
215,12-71-764-2,What documentation do you need to get certified copies of the weather data?,0,1,1,1,1,12-71-764-4|12-71-764-2|12-71-764-1|12-71-771-2|12-71-767-3|12-71-764-3|12-71-771-1|12-71-765-2|3-26-765-2|12-71-765-1|3-26-765-1|12-71-770-1|12-71-769-1|12-71-767-1|12-71-1148-1
216,12-72-1102-1,What is the main qualification for large-scale construction in the Buffer Zone of National Security?,1,1,1,1,1,12-72-1102-1|6-35-1790-1|3-90-1790-1|5-30-668-2|10-61-1790-1|8-45-1110-2|2-22-711-1|2-22-709-1|8-47-1344-1|8-45-1112-2|1-16-782-1|10-55-1288-1|10-61-1790-2|2-22-710-1|3-25-814-1
217,12-71-765-1,What documentation or information is required to obtain a comprehensive weather science report for insurance rights?,0,1,1,1,1,3-26-765-2|12-71-765-2|12-71-765-1|3-26-765-1|12-71-767-3|12-71-764-3|12-71-771-2|12-71-771-1|12-71-764-4|12-71-770-1|12-71-764-1|12-71-770-2|12-71-769-1|12-71-764-2|12-71-767-1
218,12-70-1435-2,"What is the purpose of the awareness programs being conducted by the Department, and how can the officer be contacted in the school district?",0,1,1,1,1,12-95-988-1|12-70-1435-2|5-32-1517-1|12-71-766-2|5-28-514-1|6-86-691-4|1-87-662-1|5-31-483-3|1-87-660-1|5-32-671-2|2-22-712-2|12-70-1435-3|5-32-705-2|12-71-766-1|11-67-1120-2
219,12-71-770-2,What's the phone number of the climate scientist responsible for conducting climate and climatological research and projects?,1,1,1,1,1,12-71-770-2|12-70-768-2|12-71-767-2|12-71-764-3|12-71-765-2|12-71-770-1|12-71-1209-2|12-71-771-2|3-26-765-2|12-71-769-2|12-71-766-2|11-67-1117-2|2-22-1374-2|12-70-1209-3|10-62-1211-1
220,12-72-1212-1,What documentation do you need to book a Circuit Bungalow?,0,1,1,1,1,10-63-1212-1|4-91-1095-1|12-72-1212-1|7-41-1212-1|2-22-708-2|3-26-1156-5|2-22-710-2|2-23-755-1|2-23-754-1|4-27-445-1|5-30-668-2|2-21-670-2|4-91-1095-2|10-57-859-2|2-23-751-1
221,12-71-1209-2,Who are the board officers responsible for the fever bubble service and what is their contact information?,0,0,0,0,0,12-71-767-2|12-71-764-3|12-71-766-2|12-70-768-2|12-71-770-2|4-91-1095-2|10-59-1274-3|12-71-765-2|11-67-1269-6|12-71-769-2|2-75-669-2|10-62-1274-3|3-26-765-2|10-55-1275-2|12-95-1118-2
222,12-70-1209-2,How long does it take to get a fecal service?,0,0,0,0,0,5-31-479-4|5-32-671-2|5-28-525-3|5-31-483-2|7-40-479-4|2-23-751-3|8-48-686-1|2-23-759-1|5-32-704-2|2-75-669-1|12-70-624-2|8-48-694-1|8-47-1265-1|2-23-740-1|11-66-736-1
223,12-71-770-1,What is the procedure for applying for a climate and climatological study or project and what documentation is required?,1,1,1,1,1,12-71-770-1|12-71-771-1|12-70-768-1|12-71-767-1|12-71-769-1|12-71-1148-1|6-86-768-1|12-71-767-3|12-71-765-1|12-71-771-2|8-48-695-1|3-26-765-1|12-70-1435-1|8-48-696-1|12-71-770-2
224,12-70-768-1,Who qualifies for short-term training programs relevant to the climate science field and resources?,1,1,1,1,1,12-70-768-1|6-86-768-1|12-70-768-2|12-71-770-1|8-48-695-1|8-48-690-1|1-20-2114-1|1-16-1606-1|6-86-690-1|8-48-1563-1|10-61-762-2|8-48-696-1|6-37-17-2|8-47-1263-1|12-71-1148-1
225,12-71-771-1,Who qualifies to receive the Astronomy Data/Help and Other Data/Climate Information Service?,1,1,1,1,1,12-71-771-1|12-71-764-1|12-71-770-1|12-71-764-3|12-95-1118-1|12-71-764-4|12-71-1148-1|12-71-771-2|12-71-765-1|3-26-765-1|8-48-695-1|12-71-767-1|11-67-1116-1|12-71-769-1|12-71-766-1
226,12-95-984-1,What are the main responsibilities of the Risk Reduction Research and Development Division?,1,1,1,1,1,12-95-984-1|12-95-985-1|12-95-986-1|12-95-988-1|1-87-661-1|12-95-985-2|2-75-2283-2|7-41-2284-2|2-75-499-1|2-75-2283-1|8-48-1504-2|1-16-1421-1|1-87-657-1|12-71-770-2|8-48-828-2
227,12-70-1720-4,What is the main topic covered by this paper on electronic waste?,0,0,1,1,1,12-70-1720-1|12-70-1720-2|12-70-1720-3|12-70-1720-4|12-70-1720-5|10-88-936-2|2-21-556-5|12-70-625-4|5-28-419-5|12-70-623-2|12-70-623-1|1-87-658-1|12-70-1431-2|10-57-565-10|10-57-565-6
228,12-70-1427-1,Where can I get applications for the 'Extended Business Registration Based on Experience' service?,0,0,0,0,0,10-55-1275-1|11-66-732-1|10-58-593-3|10-62-1269-8|10-89-1269-8|10-55-1269-9|11-67-1269-8|6-34-845-1|12-70-1427-3|6-35-845-1|10-57-1291-1|8-44-1269-7|11-67-1120-1|10-55-1269-6|1-16-781-1
229,12-70-1720-2,"What are the usual toxics found in electronic waste, and what are their potential impacts on the environment and human health?",1,1,1,1,1,12-70-1720-2|12-70-1720-1|12-70-1720-3|12-70-1720-5|12-70-1720-4|12-70-624-1|8-47-1265-2|10-62-1211-1|10-88-936-2|12-70-624-2|8-47-1265-3|12-70-623-1|12-70-625-4|12-70-623-2|2-75-1804-3
230,12-95-1118-1,What qualifications are required and how should they be linked for obtaining earthquake data and seismic/meteorological information?,1,1,1,1,1,12-95-1118-1|12-95-1118-2|12-71-764-1|12-95-1180-1|12-71-769-1|12-71-766-1|12-71-764-4|12-71-765-1|3-26-765-1|12-71-771-2|12-71-767-3|12-71-771-1|12-71-1148-1|12-71-770-1|11-67-1115-2
231,12-71-765-2,Who should be involved in obtaining supplementary weather reports for insurance rights and what is their contact information?,1,1,1,1,1,12-71-765-2|3-26-765-2|12-71-764-3|12-71-765-1|3-26-765-1|12-71-767-3|12-71-769-1|12-71-764-4|12-71-769-2|12-71-767-2|12-71-771-2|12-70-768-2|12-71-770-2|12-71-1148-1|12-71-771-1
232,7-41-627-1,"What is a normal pension system, what are the qualifications and application processes for artists?",1,1,1,1,1,7-41-627-1|7-43-628-1|7-43-628-2|6-38-850-1|6-38-850-2|6-93-842-3|6-38-846-1|6-38-851-2|3-24-1836-1|3-24-1858-2|3-24-800-3|3-24-724-1|3-24-723-1|6-38-763-1|3-24-1858-1
233,7-39-1802-1,What are the qualifications for child trauma services?,0,0,0,0,0,7-39-1899-1|7-40-1806-1|7-40-1801-1|7-39-1801-1|7-40-1854-1|7-40-1853-1|7-40-1899-1|7-40-1898-1|7-39-1897-1|7-40-1795-1|7-40-1897-1|7-39-1898-1|7-39-1854-1|7-39-1853-1|7-39-1795-1
234,7-41-484-2,"What is the purpose of the 'Mature Goodbye' program, and when does International Adult Day begin?",1,1,1,1,1,7-41-484-2|6-37-17-2|7-41-484-1|10-89-514-3|3-24-1857-1|5-28-514-3|3-24-725-1|6-38-763-1|6-38-846-1|5-30-1336-2|3-24-1836-1|3-24-799-1|9-52-584-3|10-89-1224-4|6-38-846-2
235,7-39-1798-1,Who qualifies for Akshi Hospitality Service for children?,0,0,0,0,0,7-39-1897-1|7-40-1795-1|7-40-1794-1|7-39-1795-1|7-40-1897-1|3-24-801-1|7-40-1793-1|7-39-1808-1|7-40-1808-1|7-40-1853-1|4-91-637-1|7-39-1899-1|4-91-633-1|7-40-1854-1|3-24-801-2
236,7-41-987-3,What are the costs and possible penalties for being a member of a women's union?,1,1,1,1,1,7-41-987-3|7-41-987-1|6-38-847-1|3-25-844-2|3-24-799-3|3-25-844-1|3-24-1038-3|6-34-845-6|6-35-845-5|6-86-1126-1|5-29-486-5|6-38-851-1|9-54-485-9|5-31-1132-1|6-34-845-1
237,7-43-628-2,What is the annual grant given to the poor artists under this scheme?,0,1,1,1,1,7-43-628-1|7-43-628-2|7-41-627-1|4-91-639-1|2-21-667-1|2-21-598-2|2-21-596-1|4-91-638-1|7-41-1641-1|7-43-626-1|2-21-604-1|7-39-1641-1|2-21-605-1|2-21-604-2|7-43-1270-2
